booking_id,booking_date,checkin_date,checkout_date,client_id,client_name,service_id,service_name,service_category,destination,agent_id,agent_name,status,pax,nights,revenue,cost,currency
BK-025321,2025-04-06,2025-05-25,2025-05-28,17,Andalucia Sun Tours,18,Marseille Port Tour,Tour,Marseille,8,Thomas Roux,Completed,1,3,147.23,88.6,EUR
BK-025322,2025-04-24,2025-06-26,2025-06-28,10,Seoul Wanderers Co.,18,Marseille Port Tour,Tour,Marseille,6,Nicolas Petit,Cancelled,8,2,1246.21,964.88,EUR
BK-025323,2025-04-07,2025-04-08,2025-04-09,9,Maple Leaf Journeys,19,Ski Package Alps,Tour,Chamonix,7,Isabelle Leroy,Completed,5,1,403.84,314.09,EUR
BK-025324,2025-04-05,2025-04-25,2025-05-01,15,Horizon Corp Events,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,6,Nicolas Petit,Completed,1,6,899.07,525.53,EUR
BK-025325,2025-04-10,2025-05-11,2025-05-12,1,Sakura Travel Group,12,TGV Train Booking,Transfer,Multi-city,5,Camille Moreau,Completed,6,0,446.31,327.94,EUR
BK-025326,2025-04-08,2025-04-21,2025-04-22,14,Direct Client - Web,10,Mont Blanc Excursion,Tour,Chamonix,7,Isabelle Leroy,Completed,3,1,215.47,153.94,EUR
BK-025327,2025-04-14,2025-04-15,2025-04-16,17,Andalucia Sun Tours,7,Nice Coastal Tour,Tour,Nice,1,Marie Dubois,Completed,8,1,1554.16,878.44,EUR
BK-025328,2025-04-11,2025-06-18,2025-06-21,9,Maple Leaf Journeys,17,Strasbourg Christmas Tour,Tour,Strasbourg,2,Pierre Martin,Completed,11,3,1308.71,912.02,EUR
BK-025329,2025-04-27,2025-06-16,2025-06-24,20,Swiss Premium Tours,20,Hotel Negresco Nice,Accommodation,Nice,4,Jean-Luc Bernard,Completed,11,8,27791.35,20714.49,EUR
BK-025330,2025-04-25,2025-07-13,2025-07-14,17,Andalucia Sun Tours,7,Nice Coastal Tour,Tour,Nice,4,Jean-Luc Bernard,Completed,12,1,952.65,630.2,EUR
BK-025331,2025-04-17,2025-05-14,2025-05-17,17,Andalucia Sun Tours,18,Marseille Port Tour,Tour,Marseille,3,Sophie Laurent,Completed,6,3,761.45,601.47,EUR
BK-025332,2025-04-28,2025-06-23,2025-06-24,13,Direct Client - Walk-in,18,Marseille Port Tour,Tour,Marseille,6,Nicolas Petit,Completed,3,0,484.25,296.54,EUR
BK-025333,2025-04-26,2025-07-17,2025-07-31,20,Swiss Premium Tours,20,Hotel Negresco Nice,Accommodation,Nice,4,Jean-Luc Bernard,Completed,8,14,25393.02,17079.91,EUR
BK-025334,2025-04-12,2025-04-30,2025-05-01,13,Direct Client - Walk-in,4,Seine River Cruise,Tour,Paris,5,Camille Moreau,Cancelled,10,0,1105.81,792.56,EUR
BK-025335,2025-04-30,2025-06-07,2025-06-17,20,Swiss Premium Tours,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,6,Nicolas Petit,Cancelled,1,10,2261.19,1505.78,EUR
BK-025336,2025-04-05,2025-05-28,2025-05-29,18,Thai Smile Holidays,14,Versailles Day Trip,Tour,Versailles,2,Pierre Martin,Completed,1,1,117.43,77.51,EUR
BK-025337,2025-04-15,2025-06-23,2025-06-26,8,Nordic Explorers AB,14,Versailles Day Trip,Tour,Versailles,8,Thomas Roux,Completed,2,3,259.83,147.3,EUR
BK-025338,2025-04-12,2025-07-05,2025-07-08,9,Maple Leaf Journeys,19,Ski Package Alps,Tour,Chamonix,7,Isabelle Leroy,Completed,9,3,1731.99,1201.2,EUR
BK-025339,2025-04-07,2025-04-12,2025-04-13,7,Beijing Star International,12,TGV Train Booking,Transfer,Multi-city,8,Thomas Roux,Cancelled,5,0,175.74,115.31,EUR
BK-025340,2025-04-05,2025-05-25,2025-05-26,8,Nordic Explorers AB,4,Seine River Cruise,Tour,Paris,4,Jean-Luc Bernard,Completed,3,0,275.84,190.06,EUR
BK-025341,2025-04-07,2025-05-27,2025-05-28,4,Voyages Lumiere,12,TGV Train Booking,Transfer,Multi-city,5,Camille Moreau,Completed,10,0,433.24,296.39,EUR
BK-025342,2025-04-13,2025-04-24,2025-04-25,19,Amazon Corp Travel,7,Nice Coastal Tour,Tour,Nice,5,Camille Moreau,Cancelled,1,1,110.03,86.49,EUR
BK-025343,2025-04-06,2025-05-10,2025-05-13,7,Beijing Star International,15,Provence Lavender Tour,Tour,Provence,6,Nicolas Petit,Completed,8,3,1318.57,991.56,EUR
BK-025344,2025-04-17,2025-05-29,2025-05-30,1,Sakura Travel Group,2,Airport Transfer,Transfer,Paris,8,Thomas Roux,Completed,3,0,288.99,207.85,EUR
BK-025345,2025-04-08,2025-06-13,2025-06-14,17,Andalucia Sun Tours,12,TGV Train Booking,Transfer,Multi-city,1,Marie Dubois,Cancelled,1,0,99.47,74.9,EUR
BK-025346,2025-04-14,2025-06-09,2025-06-10,9,Maple Leaf Journeys,19,Ski Package Alps,Tour,Chamonix,6,Nicolas Petit,Cancelled,12,1,629.55,397.68,EUR
BK-025347,2025-04-20,2025-04-24,2025-04-27,8,Nordic Explorers AB,10,Mont Blanc Excursion,Tour,Chamonix,6,Nicolas Petit,Completed,12,3,1693.25,1089.91,EUR
BK-025348,2025-04-10,2025-05-22,2025-05-29,10,Seoul Wanderers Co.,8,Hotel Promenade Nice,Accommodation,Nice,7,Isabelle Leroy,Completed,2,7,3825.78,2570.28,EUR
BK-025349,2025-04-19,2025-07-06,2025-07-09,5,Gulf Luxury Travel,15,Provence Lavender Tour,Tour,Provence,3,Sophie Laurent,Cancelled,3,3,213.62,140.42,EUR
BK-025350,2025-04-13,2025-07-09,2025-07-22,11,Roma Viaggi SRL,3,Hotel Le Marais,Accommodation,Paris,4,Jean-Luc Bernard,Completed,4,13,17495.24,9668.21,EUR
BK-025351,2025-04-05,2025-06-03,2025-06-04,2,Alpine Adventures GmbH,12,TGV Train Booking,Transfer,Multi-city,8,Thomas Roux,Completed,7,0,886.14,705.28,EUR
BK-025352,2025-04-25,2025-07-23,2025-07-24,18,Thai Smile Holidays,14,Versailles Day Trip,Tour,Versailles,1,Marie Dubois,Cancelled,6,1,397.44,254.2,EUR
BK-025353,2025-04-13,2025-07-06,2025-07-17,1,Sakura Travel Group,20,Hotel Negresco Nice,Accommodation,Nice,2,Pierre Martin,Completed,7,11,16881.85,12968.42,EUR
BK-025354,2025-04-29,2025-05-04,2025-05-10,1,Sakura Travel Group,16,Hotel Vieux Lyon,Accommodation,Lyon,1,Marie Dubois,Cancelled,1,6,1132.12,865.7,EUR
BK-025355,2025-04-22,2025-05-03,2025-05-04,12,Kiwi Adventures Ltd,12,TGV Train Booking,Transfer,Multi-city,6,Nicolas Petit,Completed,10,0,562.85,391.94,EUR
BK-025356,2025-04-28,2025-05-17,2025-05-19,11,Roma Viaggi SRL,9,Lyon Food Tour,Tour,Lyon,6,Nicolas Petit,Completed,7,2,705.65,425.53,EUR
BK-025357,2025-04-10,2025-06-18,2025-06-23,9,Maple Leaf Journeys,20,Hotel Negresco Nice,Accommodation,Nice,2,Pierre Martin,Completed,4,5,4958.27,3686.0,EUR
BK-025358,2025-04-21,2025-05-02,2025-05-05,19,Amazon Corp Travel,15,Provence Lavender Tour,Tour,Provence,4,Jean-Luc Bernard,Completed,4,3,762.66,464.93,EUR
BK-025359,2025-04-14,2025-06-28,2025-06-29,16,Mumbai Getaways Pvt,11,D-Day Normandy Tour,Tour,Normandy,1,Marie Dubois,Completed,6,0,964.21,692.74,EUR
BK-025360,2025-04-12,2025-04-21,2025-04-24,7,Beijing Star International,1,City Walking Tour,Tour,Paris,7,Isabelle Leroy,Completed,2,3,295.24,167.08,EUR
BK-025361,2025-04-28,2025-06-30,2025-07-01,17,Andalucia Sun Tours,10,Mont Blanc Excursion,Tour,Chamonix,2,Pierre Martin,Completed,2,0,236.01,141.06,EUR
BK-025362,2025-04-13,2025-06-26,2025-06-30,17,Andalucia Sun Tours,20,Hotel Negresco Nice,Accommodation,Nice,3,Sophie Laurent,Completed,2,4,1234.85,720.02,EUR
BK-025363,2025-04-26,2025-07-02,2025-07-05,5,Gulf Luxury Travel,19,Ski Package Alps,Tour,Chamonix,4,Jean-Luc Bernard,Completed,1,3,167.12,99.73,EUR
BK-025364,2025-04-12,2025-05-01,2025-05-10,12,Kiwi Adventures Ltd,3,Hotel Le Marais,Accommodation,Paris,1,Marie Dubois,Cancelled,6,9,9908.88,5579.16,EUR
BK-025365,2025-04-24,2025-05-08,2025-05-09,5,Gulf Luxury Travel,19,Ski Package Alps,Tour,Chamonix,7,Isabelle Leroy,Completed,1,0,89.4,65.48,EUR
BK-025366,2025-04-17,2025-06-29,2025-07-01,9,Maple Leaf Journeys,14,Versailles Day Trip,Tour,Versailles,2,Pierre Martin,Completed,9,2,1763.92,1090.25,EUR
BK-025367,2025-04-28,2025-05-29,2025-06-01,12,Kiwi Adventures Ltd,18,Marseille Port Tour,Tour,Marseille,5,Camille Moreau,Cancelled,8,3,483.26,358.91,EUR
BK-025368,2025-04-21,2025-04-28,2025-04-29,9,Maple Leaf Journeys,12,TGV Train Booking,Transfer,Multi-city,8,Thomas Roux,Completed,5,0,467.69,261.55,EUR
BK-025369,2025-04-05,2025-05-04,2025-05-05,12,Kiwi Adventures Ltd,1,City Walking Tour,Tour,Paris,7,Isabelle Leroy,Completed,1,0,137.66,110.1,EUR
BK-025370,2025-04-13,2025-04-27,2025-04-28,1,Sakura Travel Group,12,TGV Train Booking,Transfer,Multi-city,2,Pierre Martin,Completed,3,0,392.42,304.9,EUR
BK-025371,2025-04-24,2025-05-23,2025-05-24,14,Direct Client - Web,11,D-Day Normandy Tour,Tour,Normandy,7,Isabelle Leroy,Completed,11,0,1168.71,752.69,EUR
BK-025372,2025-04-28,2025-06-14,2025-06-16,20,Swiss Premium Tours,1,City Walking Tour,Tour,Paris,1,Marie Dubois,Completed,9,2,1600.97,1138.26,EUR
BK-025373,2025-04-14,2025-05-27,2025-06-05,19,Amazon Corp Travel,16,Hotel Vieux Lyon,Accommodation,Lyon,4,Jean-Luc Bernard,Completed,8,9,16897.84,13380.41,EUR
BK-025374,2025-04-30,2025-07-17,2025-07-20,9,Maple Leaf Journeys,10,Mont Blanc Excursion,Tour,Chamonix,4,Jean-Luc Bernard,Completed,8,3,582.36,402.84,EUR
BK-025375,2025-04-23,2025-05-18,2025-05-19,3,Pacific Coast Tours,11,D-Day Normandy Tour,Tour,Normandy,7,Isabelle Leroy,Completed,1,1,138.87,77.31,EUR
BK-025376,2025-04-30,2025-06-04,2025-06-06,10,Seoul Wanderers Co.,16,Hotel Vieux Lyon,Accommodation,Lyon,3,Sophie Laurent,Completed,5,2,2624.06,1592.72,EUR
BK-025377,2025-04-03,2025-06-23,2025-06-24,5,Gulf Luxury Travel,19,Ski Package Alps,Tour,Chamonix,7,Isabelle Leroy,Completed,11,0,1237.28,888.91,EUR
BK-025378,2025-04-15,2025-05-10,2025-05-11,8,Nordic Explorers AB,18,Marseille Port Tour,Tour,Marseille,4,Jean-Luc Bernard,Completed,1,0,141.81,112.84,EUR
BK-025379,2025-04-09,2025-05-27,2025-05-31,16,Mumbai Getaways Pvt,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,1,Marie Dubois,Completed,4,4,2613.54,1579.15,EUR
BK-025380,2025-04-29,2025-05-23,2025-05-26,9,Maple Leaf Journeys,17,Strasbourg Christmas Tour,Tour,Strasbourg,3,Sophie Laurent,Cancelled,6,3,675.16,439.43,EUR
BK-025381,2025-04-18,2025-06-08,2025-06-09,11,Roma Viaggi SRL,14,Versailles Day Trip,Tour,Versailles,1,Marie Dubois,Completed,1,0,57.44,36.77,EUR
BK-025382,2025-04-22,2025-06-06,2025-06-07,11,Roma Viaggi SRL,7,Nice Coastal Tour,Tour,Nice,8,Thomas Roux,Completed,6,0,1078.64,607.58,EUR
BK-025383,2025-04-11,2025-05-16,2025-05-27,18,Thai Smile Holidays,8,Hotel Promenade Nice,Accommodation,Nice,6,Nicolas Petit,Completed,8,11,19881.24,13717.15,EUR
BK-025384,2025-04-16,2025-06-14,2025-06-26,9,Maple Leaf Journeys,20,Hotel Negresco Nice,Accommodation,Nice,2,Pierre Martin,Cancelled,5,12,19054.59,15147.79,EUR
BK-025385,2025-04-04,2025-05-19,2025-05-21,9,Maple Leaf Journeys,4,Seine River Cruise,Tour,Paris,7,Isabelle Leroy,Completed,7,2,447.29,312.73,EUR
BK-025386,2025-04-09,2025-04-24,2025-04-25,2,Alpine Adventures GmbH,15,Provence Lavender Tour,Tour,Provence,1,Marie Dubois,Completed,7,0,1314.65,859.46,EUR
BK-025387,2025-04-13,2025-06-03,2025-06-05,10,Seoul Wanderers Co.,14,Versailles Day Trip,Tour,Versailles,6,Nicolas Petit,Completed,11,2,1098.68,817.77,EUR
BK-025388,2025-04-13,2025-05-12,2025-05-25,16,Mumbai Getaways Pvt,16,Hotel Vieux Lyon,Accommodation,Lyon,7,Isabelle Leroy,Completed,7,13,16139.38,11381.17,EUR
BK-025389,2025-04-20,2025-04-26,2025-05-07,8,Nordic Explorers AB,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,5,Camille Moreau,Completed,5,11,18102.88,13565.98,EUR
BK-025390,2025-04-26,2025-07-07,2025-07-10,6,Southern Cross Holidays,4,Seine River Cruise,Tour,Paris,3,Sophie Laurent,Completed,7,3,800.49,494.18,EUR
BK-025391,2025-04-20,2025-07-12,2025-07-15,4,Voyages Lumiere,4,Seine River Cruise,Tour,Paris,5,Camille Moreau,Completed,7,3,1280.82,880.14,EUR
BK-025392,2025-04-07,2025-05-20,2025-05-21,12,Kiwi Adventures Ltd,18,Marseille Port Tour,Tour,Marseille,4,Jean-Luc Bernard,Completed,4,0,252.02,161.34,EUR
BK-025393,2025-04-03,2025-06-29,2025-07-01,14,Direct Client - Web,7,Nice Coastal Tour,Tour,Nice,2,Pierre Martin,Completed,2,2,383.87,297.18,EUR
BK-025394,2025-04-17,2025-05-25,2025-05-29,10,Seoul Wanderers Co.,16,Hotel Vieux Lyon,Accommodation,Lyon,5,Camille Moreau,Completed,8,4,11010.18,7645.57,EUR
BK-025395,2025-04-06,2025-04-29,2025-05-12,20,Swiss Premium Tours,8,Hotel Promenade Nice,Accommodation,Nice,2,Pierre Martin,Completed,8,13,29763.42,16936.45,EUR
BK-025396,2025-04-28,2025-06-20,2025-06-21,6,Southern Cross Holidays,18,Marseille Port Tour,Tour,Marseille,6,Nicolas Petit,Completed,9,1,1187.49,850.92,EUR
BK-025397,2025-04-30,2025-06-04,2025-06-05,7,Beijing Star International,7,Nice Coastal Tour,Tour,Nice,6,Nicolas Petit,Completed,12,0,1826.66,1230.98,EUR
BK-025398,2025-04-15,2025-05-25,2025-05-27,1,Sakura Travel Group,15,Provence Lavender Tour,Tour,Provence,8,Thomas Roux,Completed,4,2,566.05,332.76,EUR
BK-025399,2025-04-04,2025-06-06,2025-06-07,14,Direct Client - Web,12,TGV Train Booking,Transfer,Multi-city,6,Nicolas Petit,Completed,8,0,705.7,489.0,EUR
BK-025400,2025-04-13,2025-04-29,2025-04-30,10,Seoul Wanderers Co.,17,Strasbourg Christmas Tour,Tour,Strasbourg,5,Camille Moreau,Completed,3,1,297.96,170.31,EUR
BK-025401,2025-04-11,2025-05-15,2025-05-17,3,Pacific Coast Tours,11,D-Day Normandy Tour,Tour,Normandy,3,Sophie Laurent,Completed,5,2,328.35,256.27,EUR
BK-025402,2025-04-14,2025-05-15,2025-05-17,1,Sakura Travel Group,10,Mont Blanc Excursion,Tour,Chamonix,2,Pierre Martin,Completed,7,2,1237.14,707.37,EUR
BK-025403,2025-04-29,2025-07-22,2025-07-23,9,Maple Leaf Journeys,13,Private Car Service,Transfer,Multi-city,2,Pierre Martin,Completed,5,0,333.56,201.17,EUR
BK-025404,2025-04-23,2025-06-07,2025-06-08,4,Voyages Lumiere,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,6,Nicolas Petit,Cancelled,7,1,1718.61,1063.86,EUR
BK-025405,2025-04-04,2025-05-23,2025-05-24,12,Kiwi Adventures Ltd,10,Mont Blanc Excursion,Tour,Chamonix,8,Thomas Roux,Cancelled,4,0,312.67,205.23,EUR
BK-025406,2025-04-09,2025-04-10,2025-04-12,7,Beijing Star International,20,Hotel Negresco Nice,Accommodation,Nice,5,Camille Moreau,Completed,2,2,999.63,676.46,EUR
BK-025407,2025-04-01,2025-06-03,2025-06-05,16,Mumbai Getaways Pvt,4,Seine River Cruise,Tour,Paris,2,Pierre Martin,Completed,11,2,2129.14,1652.01,EUR
BK-025408,2025-04-19,2025-06-04,2025-06-06,19,Amazon Corp Travel,4,Seine River Cruise,Tour,Paris,6,Nicolas Petit,Completed,6,2,778.99,465.33,EUR
BK-025409,2025-04-07,2025-05-27,2025-05-28,15,Horizon Corp Events,18,Marseille Port Tour,Tour,Marseille,3,Sophie Laurent,Completed,10,0,1091.06,798.24,EUR
BK-025410,2025-04-17,2025-04-24,2025-04-26,8,Nordic Explorers AB,18,Marseille Port Tour,Tour,Marseille,2,Pierre Martin,Completed,7,2,1219.17,765.31,EUR
BK-025411,2025-04-15,2025-05-07,2025-05-08,20,Swiss Premium Tours,7,Nice Coastal Tour,Tour,Nice,1,Marie Dubois,Completed,8,0,1513.66,1130.57,EUR
BK-025412,2025-04-13,2025-05-19,2025-05-21,1,Sakura Travel Group,9,Lyon Food Tour,Tour,Lyon,4,Jean-Luc Bernard,Completed,1,2,149.45,96.31,EUR
BK-025413,2025-04-12,2025-04-28,2025-05-08,2,Alpine Adventures GmbH,20,Hotel Negresco Nice,Accommodation,Nice,2,Pierre Martin,Completed,9,10,18849.62,11361.62,EUR
BK-025414,2025-04-16,2025-07-07,2025-07-08,8,Nordic Explorers AB,13,Private Car Service,Transfer,Multi-city,3,Sophie Laurent,Completed,8,0,416.01,250.31,EUR
BK-025415,2025-04-27,2025-06-21,2025-07-05,11,Roma Viaggi SRL,20,Hotel Negresco Nice,Accommodation,Nice,1,Marie Dubois,Completed,5,14,21308.71,12498.31,EUR
BK-025416,2025-04-29,2025-05-05,2025-05-06,9,Maple Leaf Journeys,11,D-Day Normandy Tour,Tour,Normandy,8,Thomas Roux,Completed,4,0,413.98,261.57,EUR
BK-025417,2025-04-14,2025-07-08,2025-07-09,9,Maple Leaf Journeys,12,TGV Train Booking,Transfer,Multi-city,4,Jean-Luc Bernard,Completed,1,0,145.84,109.97,EUR
BK-025418,2025-04-07,2025-06-19,2025-06-20,10,Seoul Wanderers Co.,15,Provence Lavender Tour,Tour,Provence,6,Nicolas Petit,Completed,2,1,158.42,113.21,EUR
BK-025419,2025-04-19,2025-06-14,2025-06-15,14,Direct Client - Web,10,Mont Blanc Excursion,Tour,Chamonix,1,Marie Dubois,Completed,11,1,1176.74,665.43,EUR
BK-025420,2025-04-18,2025-07-07,2025-07-08,15,Horizon Corp Events,15,Provence Lavender Tour,Tour,Provence,5,Camille Moreau,Completed,1,1,155.1,88.78,EUR
BK-025421,2025-04-08,2025-04-23,2025-04-24,10,Seoul Wanderers Co.,13,Private Car Service,Transfer,Multi-city,2,Pierre Martin,Completed,2,0,205.92,157.25,EUR
BK-025422,2025-04-14,2025-05-31,2025-06-02,2,Alpine Adventures GmbH,14,Versailles Day Trip,Tour,Versailles,3,Sophie Laurent,Completed,12,2,1249.27,777.21,EUR
BK-025423,2025-04-14,2025-04-20,2025-04-21,14,Direct Client - Web,2,Airport Transfer,Transfer,Paris,3,Sophie Laurent,Completed,9,0,1082.67,751.15,EUR
BK-025424,2025-04-07,2025-06-13,2025-06-14,12,Kiwi Adventures Ltd,9,Lyon Food Tour,Tour,Lyon,8,Thomas Roux,Completed,10,1,1869.81,1116.1,EUR
BK-025425,2025-04-11,2025-06-24,2025-06-26,18,Thai Smile Holidays,10,Mont Blanc Excursion,Tour,Chamonix,3,Sophie Laurent,Completed,3,2,296.72,210.74,EUR
BK-025426,2025-04-16,2025-05-28,2025-06-07,9,Maple Leaf Journeys,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,8,Thomas Roux,Completed,8,10,14075.95,9030.49,EUR
BK-025427,2025-04-17,2025-06-22,2025-07-03,11,Roma Viaggi SRL,20,Hotel Negresco Nice,Accommodation,Nice,7,Isabelle Leroy,Completed,4,11,9888.52,6497.15,EUR
BK-025428,2025-04-12,2025-06-10,2025-06-11,7,Beijing Star International,2,Airport Transfer,Transfer,Paris,2,Pierre Martin,Completed,12,0,364.68,215.86,EUR
BK-025429,2025-04-08,2025-05-07,2025-05-10,12,Kiwi Adventures Ltd,17,Strasbourg Christmas Tour,Tour,Strasbourg,4,Jean-Luc Bernard,Completed,11,3,1832.1,1367.28,EUR
BK-025430,2025-04-10,2025-05-17,2025-05-18,11,Roma Viaggi SRL,17,Strasbourg Christmas Tour,Tour,Strasbourg,5,Camille Moreau,Completed,11,1,1829.59,1157.92,EUR
BK-025431,2025-04-10,2025-06-22,2025-06-23,20,Swiss Premium Tours,17,Strasbourg Christmas Tour,Tour,Strasbourg,7,Isabelle Leroy,Completed,9,1,1760.29,1215.45,EUR
BK-025432,2025-04-05,2025-05-23,2025-05-24,2,Alpine Adventures GmbH,10,Mont Blanc Excursion,Tour,Chamonix,4,Jean-Luc Bernard,Completed,6,1,920.32,720.6,EUR
BK-025433,2025-04-03,2025-05-19,2025-05-27,7,Beijing Star International,3,Hotel Le Marais,Accommodation,Paris,5,Camille Moreau,Cancelled,7,8,10830.05,8257.47,EUR
BK-025434,2025-04-14,2025-06-22,2025-06-23,9,Maple Leaf Journeys,19,Ski Package Alps,Tour,Chamonix,8,Thomas Roux,Completed,2,1,388.75,260.06,EUR
BK-025435,2025-04-29,2025-05-13,2025-05-14,3,Pacific Coast Tours,1,City Walking Tour,Tour,Paris,1,Marie Dubois,Cancelled,4,0,691.55,408.42,EUR
BK-025436,2025-04-23,2025-05-11,2025-05-13,12,Kiwi Adventures Ltd,7,Nice Coastal Tour,Tour,Nice,2,Pierre Martin,Completed,3,2,193.44,145.72,EUR
BK-025437,2025-04-08,2025-04-26,2025-04-27,18,Thai Smile Holidays,7,Nice Coastal Tour,Tour,Nice,6,Nicolas Petit,Cancelled,5,1,324.04,257.3,EUR
BK-025438,2025-04-14,2025-05-14,2025-05-17,5,Gulf Luxury Travel,5,Wine Tasting Bordeaux,Tour,Bordeaux,2,Pierre Martin,Completed,5,3,448.06,269.16,EUR
BK-025439,2025-04-11,2025-07-03,2025-07-04,9,Maple Leaf Journeys,2,Airport Transfer,Transfer,Paris,6,Nicolas Petit,Completed,2,0,260.34,168.75,EUR
BK-025440,2025-04-15,2025-06-18,2025-06-19,3,Pacific Coast Tours,18,Marseille Port Tour,Tour,Marseille,2,Pierre Martin,Completed,11,0,1132.37,794.22,EUR
BK-025441,2025-04-14,2025-06-22,2025-06-23,7,Beijing Star International,10,Mont Blanc Excursion,Tour,Chamonix,3,Sophie Laurent,Completed,12,1,1835.05,1096.52,EUR
BK-025442,2025-04-09,2025-06-02,2025-06-13,2,Alpine Adventures GmbH,20,Hotel Negresco Nice,Accommodation,Nice,4,Jean-Luc Bernard,Completed,4,11,12041.11,9098.41,EUR
BK-025443,2025-04-07,2025-04-19,2025-04-20,11,Roma Viaggi SRL,2,Airport Transfer,Transfer,Paris,8,Thomas Roux,Completed,2,0,196.22,120.05,EUR
BK-025444,2025-04-18,2025-05-01,2025-05-02,10,Seoul Wanderers Co.,12,TGV Train Booking,Transfer,Multi-city,6,Nicolas Petit,Cancelled,6,0,279.11,220.99,EUR
BK-025445,2025-04-24,2025-06-24,2025-06-25,13,Direct Client - Walk-in,14,Versailles Day Trip,Tour,Versailles,1,Marie Dubois,Completed,3,1,545.48,344.98,EUR
BK-025446,2025-04-22,2025-07-06,2025-07-07,20,Swiss Premium Tours,8,Hotel Promenade Nice,Accommodation,Nice,7,Isabelle Leroy,Completed,9,1,2195.09,1250.27,EUR
BK-025447,2025-04-01,2025-06-02,2025-06-05,16,Mumbai Getaways Pvt,18,Marseille Port Tour,Tour,Marseille,7,Isabelle Leroy,Completed,10,3,1357.15,938.54,EUR
BK-025448,2025-04-04,2025-06-16,2025-06-18,18,Thai Smile Holidays,4,Seine River Cruise,Tour,Paris,8,Thomas Roux,Cancelled,5,2,541.58,321.34,EUR
BK-025449,2025-04-03,2025-06-19,2025-06-20,5,Gulf Luxury Travel,1,City Walking Tour,Tour,Paris,5,Camille Moreau,Completed,2,0,208.69,120.68,EUR
BK-025450,2025-04-11,2025-06-17,2025-06-18,7,Beijing Star International,13,Private Car Service,Transfer,Multi-city,8,Thomas Roux,Cancelled,4,0,279.95,168.16,EUR
BK-025451,2025-04-02,2025-04-19,2025-04-22,14,Direct Client - Web,17,Strasbourg Christmas Tour,Tour,Strasbourg,7,Isabelle Leroy,Completed,9,3,1034.22,798.31,EUR
BK-025452,2025-04-27,2025-07-06,2025-07-07,3,Pacific Coast Tours,9,Lyon Food Tour,Tour,Lyon,2,Pierre Martin,Completed,7,1,519.64,294.51,EUR
BK-025453,2025-04-23,2025-06-14,2025-06-15,3,Pacific Coast Tours,12,TGV Train Booking,Transfer,Multi-city,5,Camille Moreau,Completed,12,0,1246.68,948.22,EUR
BK-025454,2025-04-20,2025-06-11,2025-06-12,10,Seoul Wanderers Co.,12,TGV Train Booking,Transfer,Multi-city,4,Jean-Luc Bernard,Completed,2,0,64.37,41.09,EUR
BK-025455,2025-04-22,2025-04-28,2025-04-29,5,Gulf Luxury Travel,7,Nice Coastal Tour,Tour,Nice,8,Thomas Roux,Cancelled,6,0,815.94,457.23,EUR
BK-025456,2025-04-18,2025-07-02,2025-07-05,20,Swiss Premium Tours,11,D-Day Normandy Tour,Tour,Normandy,8,Thomas Roux,Completed,10,3,783.58,495.96,EUR
BK-025457,2025-04-07,2025-05-10,2025-05-14,4,Voyages Lumiere,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,5,Camille Moreau,Completed,10,4,6186.61,3918.32,EUR
BK-025458,2025-04-06,2025-05-21,2025-05-24,2,Alpine Adventures GmbH,18,Marseille Port Tour,Tour,Marseille,7,Isabelle Leroy,Completed,3,3,439.21,325.15,EUR
BK-025459,2025-04-29,2025-07-04,2025-07-05,9,Maple Leaf Journeys,4,Seine River Cruise,Tour,Paris,1,Marie Dubois,Completed,11,0,1497.51,1148.88,EUR
BK-025460,2025-04-27,2025-07-16,2025-07-17,11,Roma Viaggi SRL,19,Ski Package Alps,Tour,Chamonix,2,Pierre Martin,Completed,5,0,808.87,503.89,EUR
BK-025461,2025-04-02,2025-06-13,2025-06-14,1,Sakura Travel Group,12,TGV Train Booking,Transfer,Multi-city,2,Pierre Martin,Completed,12,0,708.68,436.94,EUR
BK-025462,2025-04-23,2025-05-14,2025-05-26,13,Direct Client - Walk-in,20,Hotel Negresco Nice,Accommodation,Nice,4,Jean-Luc Bernard,Completed,7,12,12495.64,9649.8,EUR
BK-025463,2025-04-14,2025-05-23,2025-05-24,11,Roma Viaggi SRL,15,Provence Lavender Tour,Tour,Provence,5,Camille Moreau,Cancelled,12,1,994.58,689.96,EUR
BK-025464,2025-04-10,2025-05-24,2025-05-27,1,Sakura Travel Group,7,Nice Coastal Tour,Tour,Nice,5,Camille Moreau,Completed,3,3,264.08,180.69,EUR
BK-025465,2025-04-10,2025-06-30,2025-07-01,12,Kiwi Adventures Ltd,9,Lyon Food Tour,Tour,Lyon,4,Jean-Luc Bernard,Completed,10,1,1548.94,1170.43,EUR
BK-025466,2025-04-13,2025-06-20,2025-06-21,15,Horizon Corp Events,11,D-Day Normandy Tour,Tour,Normandy,7,Isabelle Leroy,Completed,9,1,1605.8,890.88,EUR
