booking_id,booking_date,checkin_date,checkout_date,client_id,client_name,service_id,service_name,service_category,destination,agent_id,agent_name,status,pax,nights,revenue,cost,currency
BK-000146,2020-05-05,2020-06-05,2020-06-06,9,Maple Leaf Journeys,4,Seine River Cruise,Tour,Paris,4,Jean-Luc Bernard,Completed,3,1,421.08,311.62,EUR
BK-000147,2020-05-06,2020-07-26,2020-08-03,19,Amazon Corp Travel,16,Hotel Vieux Lyon,Accommodation,Lyon,8,Thomas Roux,Completed,11,8,28997.91,20041.12,EUR
BK-000148,2020-05-20,2020-07-01,2020-07-02,15,Horizon Corp Events,11,D-Day Normandy Tour,Tour,Normandy,2,Pierre Martin,Completed,8,1,930.65,582.31,EUR
BK-000149,2020-05-02,2020-06-17,2020-06-18,10,Seoul Wanderers Co.,17,Strasbourg Christmas Tour,Tour,Strasbourg,8,Thomas Roux,Completed,8,0,445.13,285.86,EUR
BK-000150,2020-05-21,2020-06-02,2020-06-12,17,Andalucia Sun Tours,20,Hotel Negresco Nice,Accommodation,Nice,7,Isabelle Leroy,Completed,8,10,18935.12,14931.44,EUR
BK-000151,2020-05-02,2020-06-29,2020-06-30,11,Roma Viaggi SRL,19,Ski Package Alps,Tour,Chamonix,8,Thomas Roux,Completed,9,1,653.66,369.62,EUR
BK-000152,2020-05-29,2020-07-12,2020-07-21,6,Southern Cross Holidays,3,Hotel Le Marais,Accommodation,Paris,1,Marie Dubois,Completed,4,9,9758.08,7784.47,EUR
BK-000153,2020-05-20,2020-06-10,2020-06-11,12,Kiwi Adventures Ltd,12,TGV Train Booking,Transfer,Multi-city,5,Camille Moreau,Completed,7,0,553.37,351.16,EUR
BK-000154,2020-05-26,2020-08-15,2020-08-16,11,Roma Viaggi SRL,11,D-Day Normandy Tour,Tour,Normandy,2,Pierre Martin,Completed,9,0,1365.81,848.22,EUR
BK-000155,2020-05-22,2020-08-08,2020-08-10,3,Pacific Coast Tours,5,Wine Tasting Bordeaux,Tour,Bordeaux,3,Sophie Laurent,Completed,6,2,579.21,413.56,EUR
BK-000156,2020-05-05,2020-07-21,2020-07-26,18,Thai Smile Holidays,3,Hotel Le Marais,Accommodation,Paris,7,Isabelle Leroy,Completed,11,5,16156.18,12170.39,EUR
BK-000157,2020-05-27,2020-08-23,2020-08-24,14,Direct Client - Web,17,Strasbourg Christmas Tour,Tour,Strasbourg,6,Nicolas Petit,Completed,1,0,104.39,62.12,EUR
BK-000158,2020-05-31,2020-08-02,2020-08-03,5,Gulf Luxury Travel,7,Nice Coastal Tour,Tour,Nice,3,Sophie Laurent,Completed,2,1,188.74,140.99,EUR
BK-000159,2020-05-18,2020-07-25,2020-07-26,11,Roma Viaggi SRL,2,Airport Transfer,Transfer,Paris,3,Sophie Laurent,Completed,10,0,752.06,444.14,EUR
BK-000160,2020-05-25,2020-08-13,2020-08-25,15,Horizon Corp Events,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,1,Marie Dubois,Cancelled,7,12,14982.31,10935.53,EUR
BK-000161,2020-05-20,2020-06-26,2020-06-27,18,Thai Smile Holidays,15,Provence Lavender Tour,Tour,Provence,4,Jean-Luc Bernard,Cancelled,5,1,974.2,726.84,EUR
BK-000162,2020-05-07,2020-06-24,2020-06-27,15,Horizon Corp Events,19,Ski Package Alps,Tour,Chamonix,5,Camille Moreau,Completed,7,3,878.05,574.83,EUR
BK-000163,2020-05-07,2020-07-24,2020-07-26,2,Alpine Adventures GmbH,5,Wine Tasting Bordeaux,Tour,Bordeaux,8,Thomas Roux,Completed,6,2,799.09,459.99,EUR
BK-000164,2020-05-28,2020-06-13,2020-06-14,6,Southern Cross Holidays,10,Mont Blanc Excursion,Tour,Chamonix,5,Camille Moreau,Completed,8,0,1486.37,872.26,EUR
BK-000165,2020-05-31,2020-06-29,2020-07-01,1,Sakura Travel Group,15,Provence Lavender Tour,Tour,Provence,7,Isabelle Leroy,Completed,1,2,109.47,70.44,EUR
BK-000166,2020-05-03,2020-06-20,2020-06-21,11,Roma Viaggi SRL,8,Hotel Promenade Nice,Accommodation,Nice,2,Pierre Martin,Completed,12,1,3065.87,2292.8,EUR
BK-000167,2020-05-10,2020-07-10,2020-07-13,15,Horizon Corp Events,5,Wine Tasting Bordeaux,Tour,Bordeaux,1,Marie Dubois,Completed,2,3,105.7,63.83,EUR
BK-000168,2020-05-31,2020-08-17,2020-08-20,4,Voyages Lumiere,17,Strasbourg Christmas Tour,Tour,Strasbourg,5,Camille Moreau,Completed,4,3,380.69,213.92,EUR
BK-000169,2020-05-26,2020-08-14,2020-08-15,4,Voyages Lumiere,15,Provence Lavender Tour,Tour,Provence,8,Thomas Roux,Completed,10,0,1304.08,923.27,EUR
BK-000170,2020-05-23,2020-06-11,2020-06-14,1,Sakura Travel Group,10,Mont Blanc Excursion,Tour,Chamonix,6,Nicolas Petit,Completed,4,3,542.4,323.72,EUR
BK-000171,2020-05-17,2020-07-03,2020-07-12,18,Thai Smile Holidays,3,Hotel Le Marais,Accommodation,Paris,1,Marie Dubois,Completed,7,9,19895.37,11158.99,EUR
BK-000172,2020-06-09,2020-06-12,2020-06-13,3,Pacific Coast Tours,12,TGV Train Booking,Transfer,Multi-city,6,Nicolas Petit,Completed,4,0,471.81,333.6,EUR
BK-000173,2020-06-24,2020-08-06,2020-08-07,12,Kiwi Adventures Ltd,5,Wine Tasting Bordeaux,Tour,Bordeaux,6,Nicolas Petit,Completed,11,0,838.9,624.8,EUR
BK-000174,2020-06-23,2020-08-24,2020-09-06,5,Gulf Luxury Travel,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,2,Pierre Martin,Completed,12,13,45173.14,30013.93,EUR
BK-000175,2020-06-02,2020-06-28,2020-06-29,11,Roma Viaggi SRL,2,Airport Transfer,Transfer,Paris,5,Camille Moreau,Completed,9,0,700.08,527.76,EUR
BK-000176,2020-06-02,2020-08-24,2020-08-26,12,Kiwi Adventures Ltd,7,Nice Coastal Tour,Tour,Nice,1,Marie Dubois,Completed,11,2,1097.68,637.88,EUR
BK-000177,2020-06-29,2020-08-20,2020-08-23,11,Roma Viaggi SRL,15,Provence Lavender Tour,Tour,Provence,3,Sophie Laurent,Completed,8,3,1230.48,789.77,EUR
BK-000178,2020-06-09,2020-06-20,2020-06-21,14,Direct Client - Web,14,Versailles Day Trip,Tour,Versailles,3,Sophie Laurent,Completed,9,0,846.58,487.33,EUR
BK-000179,2020-06-10,2020-07-20,2020-07-23,6,Southern Cross Holidays,15,Provence Lavender Tour,Tour,Provence,8,Thomas Roux,Cancelled,6,3,702.42,513.96,EUR
BK-000180,2020-06-20,2020-08-15,2020-08-16,3,Pacific Coast Tours,9,Lyon Food Tour,Tour,Lyon,7,Isabelle Leroy,Completed,6,0,761.78,561.79,EUR
BK-000181,2020-06-01,2020-06-20,2020-07-01,15,Horizon Corp Events,20,Hotel Negresco Nice,Accommodation,Nice,1,Marie Dubois,Completed,3,11,3239.05,2411.89,EUR
BK-000182,2020-06-13,2020-08-25,2020-08-26,20,Swiss Premium Tours,2,Airport Transfer,Transfer,Paris,3,Sophie Laurent,Completed,11,0,923.9,593.83,EUR
BK-000183,2020-06-03,2020-08-16,2020-08-18,13,Direct Client - Walk-in,5,Wine Tasting Bordeaux,Tour,Bordeaux,6,Nicolas Petit,Completed,11,2,1009.84,797.9,EUR
BK-000184,2020-06-06,2020-08-09,2020-08-12,18,Thai Smile Holidays,17,Strasbourg Christmas Tour,Tour,Strasbourg,2,Pierre Martin,Completed,5,3,831.22,603.47,EUR
BK-000185,2020-06-20,2020-07-27,2020-07-31,4,Voyages Lumiere,16,Hotel Vieux Lyon,Accommodation,Lyon,3,Sophie Laurent,Completed,2,4,1616.41,1252.18,EUR
BK-000186,2020-06-03,2020-08-30,2020-09-01,3,Pacific Coast Tours,11,D-Day Normandy Tour,Tour,Normandy,5,Camille Moreau,Cancelled,5,2,888.52,646.8,EUR
BK-000187,2020-06-21,2020-07-14,2020-07-15,17,Andalucia Sun Tours,12,TGV Train Booking,Transfer,Multi-city,4,Jean-Luc Bernard,Completed,2,0,296.43,221.73,EUR
BK-000188,2020-06-16,2020-06-20,2020-06-21,18,Thai Smile Holidays,12,TGV Train Booking,Transfer,Multi-city,6,Nicolas Petit,Completed,8,0,1011.52,695.84,EUR
BK-000189,2020-06-03,2020-06-12,2020-06-15,16,Mumbai Getaways Pvt,10,Mont Blanc Excursion,Tour,Chamonix,7,Isabelle Leroy,Cancelled,7,3,1214.51,690.37,EUR
BK-000190,2020-06-21,2020-07-01,2020-07-04,17,Andalucia Sun Tours,15,Provence Lavender Tour,Tour,Provence,6,Nicolas Petit,Completed,3,3,545.08,406.12,EUR
BK-000191,2020-06-06,2020-06-23,2020-06-24,4,Voyages Lumiere,14,Versailles Day Trip,Tour,Versailles,3,Sophie Laurent,Completed,5,0,373.49,235.55,EUR
BK-000192,2020-06-12,2020-08-18,2020-08-19,9,Maple Leaf Journeys,10,Mont Blanc Excursion,Tour,Chamonix,4,Jean-Luc Bernard,Completed,11,0,2127.98,1316.4,EUR
BK-000193,2020-06-20,2020-08-28,2020-09-06,6,Southern Cross Holidays,3,Hotel Le Marais,Accommodation,Paris,3,Sophie Laurent,Completed,3,9,6962.16,5083.48,EUR
BK-000194,2020-06-27,2020-09-08,2020-09-09,1,Sakura Travel Group,2,Airport Transfer,Transfer,Paris,2,Pierre Martin,Completed,1,0,143.83,106.83,EUR
BK-000195,2020-06-07,2020-08-20,2020-08-21,16,Mumbai Getaways Pvt,14,Versailles Day Trip,Tour,Versailles,5,Camille Moreau,Completed,11,0,2128.47,1427.64,EUR
BK-000196,2020-06-22,2020-08-13,2020-08-16,3,Pacific Coast Tours,10,Mont Blanc Excursion,Tour,Chamonix,1,Marie Dubois,Completed,3,3,347.82,233.41,EUR
BK-000197,2020-06-20,2020-07-09,2020-07-11,12,Kiwi Adventures Ltd,11,D-Day Normandy Tour,Tour,Normandy,7,Isabelle Leroy,Completed,3,2,492.3,334.15,EUR
BK-000198,2020-06-08,2020-08-07,2020-08-09,15,Horizon Corp Events,4,Seine River Cruise,Tour,Paris,4,Jean-Luc Bernard,Completed,3,2,193.57,120.51,EUR
BK-000199,2020-06-20,2020-08-13,2020-08-27,6,Southern Cross Holidays,8,Hotel Promenade Nice,Accommodation,Nice,6,Nicolas Petit,Completed,10,14,38458.65,22977.45,EUR
BK-000200,2020-06-17,2020-08-16,2020-08-21,16,Mumbai Getaways Pvt,16,Hotel Vieux Lyon,Accommodation,Lyon,1,Marie Dubois,Cancelled,2,5,3352.13,2267.25,EUR
BK-000201,2020-06-07,2020-08-21,2020-08-22,2,Alpine Adventures GmbH,12,TGV Train Booking,Transfer,Multi-city,1,Marie Dubois,Completed,5,0,446.94,344.41,EUR
BK-000202,2020-06-16,2020-07-23,2020-07-24,4,Voyages Lumiere,18,Marseille Port Tour,Tour,Marseille,7,Isabelle Leroy,Completed,3,0,547.11,400.42,EUR
BK-000203,2020-06-12,2020-06-18,2020-06-19,2,Alpine Adventures GmbH,13,Private Car Service,Transfer,Multi-city,4,Jean-Luc Bernard,Completed,6,0,578.32,328.71,EUR
BK-000204,2020-06-25,2020-09-04,2020-09-05,5,Gulf Luxury Travel,9,Lyon Food Tour,Tour,Lyon,2,Pierre Martin,Completed,7,0,741.86,591.04,EUR
BK-000205,2020-06-12,2020-07-01,2020-07-04,17,Andalucia Sun Tours,7,Nice Coastal Tour,Tour,Nice,1,Marie Dubois,Completed,1,3,55.84,40.67,EUR
BK-000206,2020-06-17,2020-08-15,2020-08-16,11,Roma Viaggi SRL,5,Wine Tasting Bordeaux,Tour,Bordeaux,6,Nicolas Petit,Completed,3,1,326.83,230.13,EUR
BK-000207,2020-06-19,2020-08-02,2020-08-05,19,Amazon Corp Travel,17,Strasbourg Christmas Tour,Tour,Strasbourg,5,Camille Moreau,Completed,8,3,1378.9,885.38,EUR
BK-000208,2020-06-14,2020-08-28,2020-08-29,20,Swiss Premium Tours,10,Mont Blanc Excursion,Tour,Chamonix,8,Thomas Roux,Completed,5,0,975.3,727.31,EUR
BK-000209,2020-06-19,2020-07-19,2020-07-20,19,Amazon Corp Travel,2,Airport Transfer,Transfer,Paris,8,Thomas Roux,Completed,3,0,278.72,203.55,EUR
BK-000210,2020-06-13,2020-07-02,2020-07-03,19,Amazon Corp Travel,8,Hotel Promenade Nice,Accommodation,Nice,2,Pierre Martin,Completed,4,1,340.45,213.95,EUR
BK-000211,2020-06-23,2020-07-20,2020-07-23,2,Alpine Adventures GmbH,14,Versailles Day Trip,Tour,Versailles,3,Sophie Laurent,Completed,9,3,729.91,460.76,EUR
BK-000212,2020-06-17,2020-08-05,2020-08-06,15,Horizon Corp Events,11,D-Day Normandy Tour,Tour,Normandy,6,Nicolas Petit,Completed,9,1,928.29,689.72,EUR
BK-000213,2020-06-21,2020-09-18,2020-09-21,7,Beijing Star International,9,Lyon Food Tour,Tour,Lyon,4,Jean-Luc Bernard,Cancelled,5,3,668.56,405.29,EUR
BK-000214,2020-06-10,2020-07-17,2020-07-20,11,Roma Viaggi SRL,7,Nice Coastal Tour,Tour,Nice,8,Thomas Roux,Completed,6,3,804.44,630.38,EUR
BK-000215,2020-06-10,2020-06-26,2020-06-29,13,Direct Client - Walk-in,19,Ski Package Alps,Tour,Chamonix,6,Nicolas Petit,Completed,3,3,280.7,174.57,EUR
BK-000216,2020-06-12,2020-08-08,2020-08-11,7,Beijing Star International,9,Lyon Food Tour,Tour,Lyon,4,Jean-Luc Bernard,Completed,9,3,816.03,563.47,EUR
BK-000217,2020-06-04,2020-08-22,2020-08-23,8,Nordic Explorers AB,19,Ski Package Alps,Tour,Chamonix,1,Marie Dubois,Completed,11,1,2043.55,1239.25,EUR
BK-000218,2020-06-04,2020-07-27,2020-07-30,4,Voyages Lumiere,11,D-Day Normandy Tour,Tour,Normandy,3,Sophie Laurent,Completed,1,3,194.68,154.67,EUR
BK-000219,2020-06-21,2020-08-21,2020-09-01,7,Beijing Star International,16,Hotel Vieux Lyon,Accommodation,Lyon,5,Camille Moreau,Completed,6,11,10366.1,5854.68,EUR
BK-000220,2020-06-21,2020-09-03,2020-09-12,2,Alpine Adventures GmbH,8,Hotel Promenade Nice,Accommodation,Nice,3,Sophie Laurent,Cancelled,7,9,20046.99,11906.85,EUR
BK-000221,2020-06-27,2020-08-17,2020-08-20,10,Seoul Wanderers Co.,16,Hotel Vieux Lyon,Accommodation,Lyon,1,Marie Dubois,Cancelled,1,3,481.7,337.53,EUR
BK-000222,2020-06-11,2020-07-18,2020-07-21,5,Gulf Luxury Travel,15,Provence Lavender Tour,Tour,Provence,8,Thomas Roux,Completed,5,3,394.61,228.15,EUR
BK-000223,2020-07-21,2020-08-23,2020-08-24,11,Roma Viaggi SRL,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,5,Camille Moreau,Completed,10,1,2620.88,1568.05,EUR
BK-000224,2020-07-21,2020-09-11,2020-09-13,3,Pacific Coast Tours,14,Versailles Day Trip,Tour,Versailles,7,Isabelle Leroy,Completed,11,2,707.39,562.67,EUR
BK-000225,2020-07-30,2020-08-31,2020-09-02,13,Direct Client - Walk-in,1,City Walking Tour,Tour,Paris,4,Jean-Luc Bernard,Completed,8,2,1304.51,1028.62,EUR
BK-000226,2020-07-24,2020-10-06,2020-10-08,12,Kiwi Adventures Ltd,1,City Walking Tour,Tour,Paris,4,Jean-Luc Bernard,Completed,1,2,150.17,100.07,EUR
BK-000227,2020-07-22,2020-09-25,2020-09-26,10,Seoul Wanderers Co.,10,Mont Blanc Excursion,Tour,Chamonix,6,Nicolas Petit,Completed,10,0,831.27,656.15,EUR
BK-000228,2020-07-15,2020-10-01,2020-10-02,14,Direct Client - Web,12,TGV Train Booking,Transfer,Multi-city,8,Thomas Roux,Completed,9,0,1136.15,859.38,EUR
BK-000229,2020-07-22,2020-10-07,2020-10-16,15,Horizon Corp Events,3,Hotel Le Marais,Accommodation,Paris,6,Nicolas Petit,Completed,2,9,5897.81,3409.24,EUR
BK-000230,2020-07-29,2020-10-02,2020-10-03,6,Southern Cross Holidays,7,Nice Coastal Tour,Tour,Nice,6,Nicolas Petit,Completed,9,1,1046.48,753.54,EUR
BK-000231,2020-07-16,2020-07-28,2020-07-31,2,Alpine Adventures GmbH,17,Strasbourg Christmas Tour,Tour,Strasbourg,8,Thomas Roux,Completed,3,3,380.96,253.03,EUR
BK-000232,2020-07-15,2020-10-10,2020-10-11,13,Direct Client - Walk-in,10,Mont Blanc Excursion,Tour,Chamonix,5,Camille Moreau,Completed,1,0,161.87,112.43,EUR
BK-000233,2020-07-12,2020-10-10,2020-10-19,2,Alpine Adventures GmbH,3,Hotel Le Marais,Accommodation,Paris,2,Pierre Martin,Completed,8,9,6376.93,4159.14,EUR
BK-000234,2020-07-25,2020-10-16,2020-10-18,13,Direct Client - Walk-in,14,Versailles Day Trip,Tour,Versailles,8,Thomas Roux,Completed,7,2,744.43,536.5,EUR
BK-000235,2020-07-18,2020-08-05,2020-08-06,4,Voyages Lumiere,12,TGV Train Booking,Transfer,Multi-city,3,Sophie Laurent,Cancelled,9,0,694.5,404.09,EUR
BK-000236,2020-07-27,2020-07-28,2020-07-30,15,Horizon Corp Events,1,City Walking Tour,Tour,Paris,7,Isabelle Leroy,Completed,9,2,962.02,584.35,EUR
BK-000237,2020-07-05,2020-08-10,2020-08-11,2,Alpine Adventures GmbH,7,Nice Coastal Tour,Tour,Nice,7,Isabelle Leroy,Completed,10,0,1649.08,1271.34,EUR
BK-000238,2020-07-07,2020-07-16,2020-07-17,15,Horizon Corp Events,4,Seine River Cruise,Tour,Paris,1,Marie Dubois,Completed,4,0,644.32,419.17,EUR
BK-000239,2020-07-07,2020-07-15,2020-07-17,8,Nordic Explorers AB,5,Wine Tasting Bordeaux,Tour,Bordeaux,6,Nicolas Petit,Completed,10,2,1396.88,1003.15,EUR
BK-000240,2020-07-10,2020-07-29,2020-07-30,14,Direct Client - Web,17,Strasbourg Christmas Tour,Tour,Strasbourg,5,Camille Moreau,Cancelled,5,1,295.72,232.77,EUR
BK-000241,2020-07-30,2020-08-22,2020-08-25,2,Alpine Adventures GmbH,14,Versailles Day Trip,Tour,Versailles,6,Nicolas Petit,Completed,11,3,1657.72,1237.41,EUR
BK-000242,2020-07-14,2020-09-05,2020-09-07,13,Direct Client - Walk-in,5,Wine Tasting Bordeaux,Tour,Bordeaux,3,Sophie Laurent,Completed,9,2,1089.25,830.37,EUR
BK-000243,2020-07-23,2020-08-11,2020-08-12,18,Thai Smile Holidays,15,Provence Lavender Tour,Tour,Provence,7,Isabelle Leroy,Completed,7,0,935.15,545.68,EUR
BK-000244,2020-07-07,2020-08-19,2020-08-27,12,Kiwi Adventures Ltd,3,Hotel Le Marais,Accommodation,Paris,2,Pierre Martin,Completed,9,8,19845.93,11860.33,EUR
BK-000245,2020-07-22,2020-10-08,2020-10-09,3,Pacific Coast Tours,20,Hotel Negresco Nice,Accommodation,Nice,4,Jean-Luc Bernard,Completed,10,1,2755.62,1900.59,EUR
BK-000246,2020-07-28,2020-09-09,2020-09-10,7,Beijing Star International,10,Mont Blanc Excursion,Tour,Chamonix,4,Jean-Luc Bernard,Completed,12,0,811.17,648.85,EUR
BK-000247,2020-07-08,2020-10-06,2020-10-18,7,Beijing Star International,20,Hotel Negresco Nice,Accommodation,Nice,7,Isabelle Leroy,Completed,4,12,10994.95,8178.91,EUR
BK-000248,2020-07-18,2020-10-10,2020-10-11,10,Seoul Wanderers Co.,12,TGV Train Booking,Transfer,Multi-city,5,Camille Moreau,Completed,6,0,549.23,370.36,EUR
BK-000249,2020-07-24,2020-09-23,2020-09-24,12,Kiwi Adventures Ltd,11,D-Day Normandy Tour,Tour,Normandy,6,Nicolas Petit,Completed,7,1,398.0,304.88,EUR
BK-000250,2020-07-01,2020-08-04,2020-08-07,10,Seoul Wanderers Co.,18,Marseille Port Tour,Tour,Marseille,3,Sophie Laurent,Completed,4,3,397.92,256.64,EUR
BK-000251,2020-07-16,2020-09-25,2020-09-27,16,Mumbai Getaways Pvt,11,D-Day Normandy Tour,Tour,Normandy,8,Thomas Roux,Completed,8,2,601.88,450.65,EUR
BK-000252,2020-07-24,2020-10-02,2020-10-05,18,Thai Smile Holidays,16,Hotel Vieux Lyon,Accommodation,Lyon,1,Marie Dubois,Cancelled,9,3,2406.58,1833.03,EUR
BK-000253,2020-07-22,2020-07-29,2020-08-01,5,Gulf Luxury Travel,1,City Walking Tour,Tour,Paris,4,Jean-Luc Bernard,Completed,2,3,312.15,172.4,EUR
BK-000254,2020-07-12,2020-07-20,2020-07-31,20,Swiss Premium Tours,20,Hotel Negresco Nice,Accommodation,Nice,8,Thomas Roux,Completed,11,11,25618.2,14132.36,EUR
BK-000255,2020-07-01,2020-07-04,2020-07-06,18,Thai Smile Holidays,17,Strasbourg Christmas Tour,Tour,Strasbourg,5,Camille Moreau,Completed,1,2,125.33,90.8,EUR
BK-000256,2020-07-31,2020-08-23,2020-08-24,17,Andalucia Sun Tours,4,Seine River Cruise,Tour,Paris,3,Sophie Laurent,Completed,4,0,315.16,214.82,EUR
BK-000257,2020-07-09,2020-08-29,2020-09-04,13,Direct Client - Walk-in,3,Hotel Le Marais,Accommodation,Paris,8,Thomas Roux,Completed,10,6,8739.97,6330.44,EUR
BK-000258,2020-07-27,2020-08-07,2020-08-08,3,Pacific Coast Tours,2,Airport Transfer,Transfer,Paris,7,Isabelle Leroy,Completed,7,0,526.82,352.44,EUR
BK-000259,2020-07-23,2020-08-14,2020-08-22,14,Direct Client - Web,3,Hotel Le Marais,Accommodation,Paris,6,Nicolas Petit,Cancelled,10,8,27510.31,21828.33,EUR
BK-000260,2020-07-30,2020-08-05,2020-08-09,19,Amazon Corp Travel,8,Hotel Promenade Nice,Accommodation,Nice,8,Thomas Roux,Cancelled,5,4,1851.43,1052.7,EUR
BK-000261,2020-07-29,2020-10-07,2020-10-08,6,Southern Cross Holidays,19,Ski Package Alps,Tour,Chamonix,6,Nicolas Petit,Completed,1,0,194.22,135.32,EUR
BK-000262,2020-07-23,2020-09-12,2020-09-17,6,Southern Cross Holidays,3,Hotel Le Marais,Accommodation,Paris,4,Jean-Luc Bernard,Cancelled,10,5,15267.78,9882.67,EUR
BK-000263,2020-07-11,2020-08-30,2020-08-31,17,Andalucia Sun Tours,5,Wine Tasting Bordeaux,Tour,Bordeaux,6,Nicolas Petit,Completed,1,0,64.65,39.31,EUR
BK-000264,2020-07-20,2020-10-07,2020-10-14,11,Roma Viaggi SRL,20,Hotel Negresco Nice,Accommodation,Nice,1,Marie Dubois,Completed,11,7,11842.47,9452.03,EUR
BK-000265,2020-07-12,2020-09-21,2020-09-22,14,Direct Client - Web,13,Private Car Service,Transfer,Multi-city,3,Sophie Laurent,Completed,11,0,1103.36,711.69,EUR
BK-000266,2020-07-10,2020-08-11,2020-08-13,9,Maple Leaf Journeys,3,Hotel Le Marais,Accommodation,Paris,3,Sophie Laurent,Completed,7,2,3810.14,2699.39,EUR
BK-000267,2020-07-11,2020-08-27,2020-08-28,1,Sakura Travel Group,4,Seine River Cruise,Tour,Paris,5,Camille Moreau,Completed,8,0,831.9,513.65,EUR
BK-000268,2020-07-06,2020-08-31,2020-09-03,4,Voyages Lumiere,15,Provence Lavender Tour,Tour,Provence,1,Marie Dubois,Completed,2,3,206.17,118.19,EUR
BK-000269,2020-07-11,2020-08-30,2020-09-01,14,Direct Client - Web,1,City Walking Tour,Tour,Paris,7,Isabelle Leroy,Cancelled,2,2,317.45,219.0,EUR
BK-000270,2020-07-08,2020-09-20,2020-09-21,13,Direct Client - Walk-in,17,Strasbourg Christmas Tour,Tour,Strasbourg,3,Sophie Laurent,Completed,3,1,271.01,167.24,EUR
BK-000271,2020-07-06,2020-08-31,2020-09-03,10,Seoul Wanderers Co.,9,Lyon Food Tour,Tour,Lyon,8,Thomas Roux,Completed,2,3,208.34,163.77,EUR
BK-000272,2020-07-16,2020-10-01,2020-10-05,15,Horizon Corp Events,20,Hotel Negresco Nice,Accommodation,Nice,2,Pierre Martin,Completed,3,4,1947.09,1532.76,EUR
BK-000273,2020-07-20,2020-09-07,2020-09-10,11,Roma Viaggi SRL,11,D-Day Normandy Tour,Tour,Normandy,7,Isabelle Leroy,Completed,11,3,2157.47,1260.03,EUR
BK-000274,2020-07-31,2020-10-28,2020-10-31,11,Roma Viaggi SRL,7,Nice Coastal Tour,Tour,Nice,3,Sophie Laurent,Completed,7,3,1367.16,851.55,EUR
BK-000275,2020-07-16,2020-09-28,2020-10-04,13,Direct Client - Walk-in,8,Hotel Promenade Nice,Accommodation,Nice,5,Camille Moreau,Completed,7,6,7499.28,5872.06,EUR
BK-000276,2020-07-18,2020-08-11,2020-08-12,15,Horizon Corp Events,18,Marseille Port Tour,Tour,Marseille,4,Jean-Luc Bernard,Completed,8,0,1357.22,1028.53,EUR
BK-000277,2020-07-28,2020-09-19,2020-09-22,10,Seoul Wanderers Co.,16,Hotel Vieux Lyon,Accommodation,Lyon,4,Jean-Luc Bernard,Completed,5,3,3867.59,2818.73,EUR
BK-000278,2020-07-03,2020-08-30,2020-09-07,19,Amazon Corp Travel,20,Hotel Negresco Nice,Accommodation,Nice,7,Isabelle Leroy,Completed,9,8,15608.55,12176.2,EUR
BK-000279,2020-07-18,2020-07-23,2020-07-24,18,Thai Smile Holidays,12,TGV Train Booking,Transfer,Multi-city,2,Pierre Martin,Completed,2,0,244.55,174.71,EUR
BK-000280,2020-07-21,2020-10-08,2020-10-09,19,Amazon Corp Travel,2,Airport Transfer,Transfer,Paris,7,Isabelle Leroy,Completed,6,0,875.32,575.62,EUR
BK-000281,2020-08-08,2020-10-13,2020-10-14,15,Horizon Corp Events,17,Strasbourg Christmas Tour,Tour,Strasbourg,6,Nicolas Petit,Completed,7,1,836.22,601.99,EUR
BK-000282,2020-08-05,2020-09-19,2020-09-22,4,Voyages Lumiere,1,City Walking Tour,Tour,Paris,5,Camille Moreau,Completed,7,3,1316.57,752.37,EUR
BK-000283,2020-08-24,2020-09-12,2020-09-13,10,Seoul Wanderers Co.,12,TGV Train Booking,Transfer,Multi-city,6,Nicolas Petit,Completed,8,0,992.9,675.45,EUR
BK-000284,2020-08-04,2020-09-30,2020-10-02,3,Pacific Coast Tours,15,Provence Lavender Tour,Tour,Provence,5,Camille Moreau,Completed,1,2,171.53,99.28,EUR
BK-000285,2020-08-21,2020-09-04,2020-09-16,8,Nordic Explorers AB,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,3,Sophie Laurent,Cancelled,9,12,13309.56,9183.09,EUR
BK-000286,2020-08-08,2020-09-29,2020-10-02,14,Direct Client - Web,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,7,Isabelle Leroy,Completed,1,3,837.28,645.35,EUR
BK-000287,2020-08-14,2020-10-03,2020-10-04,7,Beijing Star International,1,City Walking Tour,Tour,Paris,5,Camille Moreau,Completed,12,1,2055.71,1162.79,EUR
BK-000288,2020-08-28,2020-11-05,2020-11-11,11,Roma Viaggi SRL,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,4,Jean-Luc Bernard,Completed,8,6,5316.86,3815.78,EUR
BK-000289,2020-08-31,2020-11-21,2020-11-24,20,Swiss Premium Tours,11,D-Day Normandy Tour,Tour,Normandy,7,Isabelle Leroy,Completed,10,3,671.35,428.32,EUR
BK-000290,2020-08-06,2020-11-01,2020-11-02,5,Gulf Luxury Travel,10,Mont Blanc Excursion,Tour,Chamonix,6,Nicolas Petit,Completed,2,0,171.57,99.38,EUR
BK-000291,2020-08-05,2020-10-10,2020-10-11,14,Direct Client - Web,13,Private Car Service,Transfer,Multi-city,3,Sophie Laurent,Completed,10,0,760.45,453.56,EUR
