booking_id,booking_date,checkin_date,checkout_date,client_id,client_name,service_id,service_name,service_category,destination,agent_id,agent_name,status,pax,nights,revenue,cost,currency
BK-015327,2023-04-25,2023-06-10,2023-06-11,20,Swiss Premium Tours,13,Private Car Service,Transfer,Multi-city,6,Nicolas Petit,Completed,6,0,599.51,353.4,EUR
BK-015328,2023-04-22,2023-06-18,2023-06-19,9,Maple Leaf Journeys,13,Private Car Service,Transfer,Multi-city,2,Pierre Martin,Cancelled,5,0,514.71,286.48,EUR
BK-015329,2023-04-26,2023-07-06,2023-07-07,6,Southern Cross Holidays,11,D-Day Normandy Tour,Tour,Normandy,6,Nicolas Petit,Completed,6,0,357.19,260.93,EUR
BK-015330,2023-04-30,2023-06-04,2023-06-06,18,Thai Smile Holidays,10,Mont Blanc Excursion,Tour,Chamonix,7,Isabelle Leroy,Completed,8,2,568.82,388.71,EUR
BK-015331,2023-04-19,2023-04-20,2023-04-23,8,Nordic Explorers AB,10,Mont Blanc Excursion,Tour,Chamonix,4,Jean-Luc Bernard,Completed,2,3,175.81,112.57,EUR
BK-015332,2023-04-24,2023-07-23,2023-07-29,16,Mumbai Getaways Pvt,3,Hotel Le Marais,Accommodation,Paris,5,Camille Moreau,Completed,10,6,18237.23,10708.98,EUR
BK-015333,2023-04-09,2023-07-08,2023-07-11,17,Andalucia Sun Tours,19,Ski Package Alps,Tour,Chamonix,8,Thomas Roux,Completed,10,3,1735.85,1047.44,EUR
BK-015334,2023-04-23,2023-04-25,2023-04-26,19,Amazon Corp Travel,10,Mont Blanc Excursion,Tour,Chamonix,6,Nicolas Petit,Completed,5,0,432.9,291.73,EUR
BK-015335,2023-04-04,2023-06-09,2023-06-10,17,Andalucia Sun Tours,7,Nice Coastal Tour,Tour,Nice,6,Nicolas Petit,Completed,9,0,519.66,298.79,EUR
BK-015336,2023-04-16,2023-05-18,2023-05-23,7,Beijing Star International,3,Hotel Le Marais,Accommodation,Paris,2,Pierre Martin,Completed,6,5,3146.0,1781.36,EUR
BK-015337,2023-04-16,2023-06-24,2023-06-25,4,Voyages Lumiere,14,Versailles Day Trip,Tour,Versailles,1,Marie Dubois,Completed,8,1,1358.12,773.32,EUR
BK-015338,2023-04-02,2023-06-20,2023-06-21,17,Andalucia Sun Tours,13,Private Car Service,Transfer,Multi-city,6,Nicolas Petit,Completed,7,0,463.0,292.92,EUR
BK-015339,2023-04-02,2023-05-25,2023-05-26,5,Gulf Luxury Travel,18,Marseille Port Tour,Tour,Marseille,7,Isabelle Leroy,Completed,10,0,1484.82,907.37,EUR
BK-015340,2023-04-03,2023-05-21,2023-05-22,7,Beijing Star International,9,Lyon Food Tour,Tour,Lyon,1,Marie Dubois,Completed,7,1,384.9,229.47,EUR
BK-015341,2023-04-17,2023-06-12,2023-06-14,1,Sakura Travel Group,11,D-Day Normandy Tour,Tour,Normandy,6,Nicolas Petit,Completed,3,2,225.69,165.93,EUR
BK-015342,2023-04-26,2023-05-16,2023-05-19,14,Direct Client - Web,1,City Walking Tour,Tour,Paris,8,Thomas Roux,Completed,1,3,65.46,37.24,EUR
BK-015343,2023-04-19,2023-07-01,2023-07-02,4,Voyages Lumiere,5,Wine Tasting Bordeaux,Tour,Bordeaux,7,Isabelle Leroy,Completed,7,0,1287.48,774.36,EUR
BK-015344,2023-04-05,2023-04-22,2023-04-23,9,Maple Leaf Journeys,5,Wine Tasting Bordeaux,Tour,Bordeaux,1,Marie Dubois,Cancelled,1,1,198.68,120.8,EUR
BK-015345,2023-04-05,2023-04-29,2023-04-30,12,Kiwi Adventures Ltd,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,7,Isabelle Leroy,Completed,3,1,770.56,442.23,EUR
BK-015346,2023-04-20,2023-04-26,2023-04-28,7,Beijing Star International,3,Hotel Le Marais,Accommodation,Paris,5,Camille Moreau,Completed,9,2,2930.79,1775.79,EUR
BK-015347,2023-04-08,2023-06-30,2023-07-06,6,Southern Cross Holidays,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,7,Isabelle Leroy,Completed,2,6,3541.01,2087.71,EUR
BK-015348,2023-04-09,2023-05-22,2023-05-24,11,Roma Viaggi SRL,14,Versailles Day Trip,Tour,Versailles,3,Sophie Laurent,Completed,4,2,382.57,258.29,EUR
BK-015349,2023-04-26,2023-06-04,2023-06-12,14,Direct Client - Web,20,Hotel Negresco Nice,Accommodation,Nice,1,Marie Dubois,Completed,3,8,3628.83,2460.35,EUR
BK-015350,2023-04-09,2023-05-02,2023-05-03,19,Amazon Corp Travel,2,Airport Transfer,Transfer,Paris,6,Nicolas Petit,Completed,4,0,329.89,218.87,EUR
BK-015351,2023-04-21,2023-05-23,2023-05-25,6,Southern Cross Holidays,9,Lyon Food Tour,Tour,Lyon,8,Thomas Roux,Completed,4,2,413.73,313.9,EUR
BK-015352,2023-04-23,2023-05-16,2023-05-17,13,Direct Client - Walk-in,13,Private Car Service,Transfer,Multi-city,6,Nicolas Petit,Completed,6,0,585.16,331.54,EUR
BK-015353,2023-04-29,2023-06-18,2023-06-24,8,Nordic Explorers AB,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,1,Marie Dubois,Completed,10,6,19641.18,12847.73,EUR
BK-015354,2023-04-16,2023-06-03,2023-06-07,13,Direct Client - Walk-in,8,Hotel Promenade Nice,Accommodation,Nice,6,Nicolas Petit,Cancelled,3,4,1894.88,1251.35,EUR
BK-015355,2023-04-09,2023-05-30,2023-06-01,8,Nordic Explorers AB,14,Versailles Day Trip,Tour,Versailles,6,Nicolas Petit,Completed,4,2,536.72,388.95,EUR
BK-015356,2023-04-14,2023-05-01,2023-05-03,8,Nordic Explorers AB,19,Ski Package Alps,Tour,Chamonix,3,Sophie Laurent,Completed,5,2,401.91,312.56,EUR
BK-015357,2023-04-13,2023-06-16,2023-06-17,10,Seoul Wanderers Co.,19,Ski Package Alps,Tour,Chamonix,2,Pierre Martin,Completed,6,1,727.34,428.52,EUR
BK-015358,2023-04-21,2023-07-20,2023-07-21,18,Thai Smile Holidays,14,Versailles Day Trip,Tour,Versailles,4,Jean-Luc Bernard,Completed,6,1,544.31,427.31,EUR
BK-015359,2023-04-18,2023-05-31,2023-06-03,8,Nordic Explorers AB,17,Strasbourg Christmas Tour,Tour,Strasbourg,1,Marie Dubois,Completed,7,3,1174.03,761.15,EUR
BK-015360,2023-04-10,2023-06-22,2023-07-02,8,Nordic Explorers AB,16,Hotel Vieux Lyon,Accommodation,Lyon,2,Pierre Martin,Completed,7,10,7417.83,5675.46,EUR
BK-015361,2023-04-17,2023-04-28,2023-05-01,17,Andalucia Sun Tours,4,Seine River Cruise,Tour,Paris,4,Jean-Luc Bernard,Completed,12,3,1431.43,797.75,EUR
BK-015362,2023-04-26,2023-05-23,2023-05-26,13,Direct Client - Walk-in,16,Hotel Vieux Lyon,Accommodation,Lyon,1,Marie Dubois,Completed,8,3,6398.54,4758.94,EUR
BK-015363,2023-04-04,2023-05-10,2023-05-13,16,Mumbai Getaways Pvt,18,Marseille Port Tour,Tour,Marseille,1,Marie Dubois,Completed,9,3,1659.92,1073.39,EUR
BK-015364,2023-04-07,2023-04-23,2023-04-24,10,Seoul Wanderers Co.,5,Wine Tasting Bordeaux,Tour,Bordeaux,7,Isabelle Leroy,Completed,4,0,555.29,346.76,EUR
BK-015365,2023-04-13,2023-05-07,2023-05-09,5,Gulf Luxury Travel,11,D-Day Normandy Tour,Tour,Normandy,3,Sophie Laurent,Completed,7,2,1234.57,770.54,EUR
BK-015366,2023-04-07,2023-05-02,2023-05-04,15,Horizon Corp Events,20,Hotel Negresco Nice,Accommodation,Nice,3,Sophie Laurent,Completed,12,2,7951.25,6083.85,EUR
BK-015367,2023-04-29,2023-06-07,2023-06-08,13,Direct Client - Walk-in,1,City Walking Tour,Tour,Paris,5,Camille Moreau,Completed,9,1,1592.75,907.84,EUR
BK-015368,2023-04-06,2023-06-28,2023-07-01,10,Seoul Wanderers Co.,14,Versailles Day Trip,Tour,Versailles,8,Thomas Roux,Completed,2,3,286.13,189.67,EUR
BK-015369,2023-04-14,2023-07-11,2023-07-12,7,Beijing Star International,18,Marseille Port Tour,Tour,Marseille,6,Nicolas Petit,Cancelled,4,1,560.05,312.63,EUR
BK-015370,2023-04-04,2023-04-26,2023-04-27,19,Amazon Corp Travel,12,TGV Train Booking,Transfer,Multi-city,1,Marie Dubois,Completed,2,0,156.32,114.05,EUR
BK-015371,2023-04-09,2023-06-23,2023-06-24,3,Pacific Coast Tours,2,Airport Transfer,Transfer,Paris,4,Jean-Luc Bernard,Completed,4,0,231.18,183.33,EUR
BK-015372,2023-04-30,2023-07-25,2023-07-28,7,Beijing Star International,14,Versailles Day Trip,Tour,Versailles,5,Camille Moreau,Completed,9,3,1522.66,944.6,EUR
BK-015373,2023-04-18,2023-07-16,2023-07-17,2,Alpine Adventures GmbH,9,Lyon Food Tour,Tour,Lyon,2,Pierre Martin,Completed,7,0,868.3,524.56,EUR
BK-015374,2023-04-09,2023-06-18,2023-06-20,13,Direct Client - Walk-in,3,Hotel Le Marais,Accommodation,Paris,1,Marie Dubois,Completed,5,2,2361.52,1718.23,EUR
BK-015375,2023-04-03,2023-04-07,2023-04-08,10,Seoul Wanderers Co.,2,Airport Transfer,Transfer,Paris,3,Sophie Laurent,Cancelled,1,0,48.06,33.18,EUR
BK-015376,2023-04-28,2023-06-21,2023-06-24,18,Thai Smile Holidays,4,Seine River Cruise,Tour,Paris,1,Marie Dubois,Completed,12,3,2336.67,1797.0,EUR
BK-015377,2023-04-08,2023-05-16,2023-05-17,7,Beijing Star International,5,Wine Tasting Bordeaux,Tour,Bordeaux,5,Camille Moreau,Completed,9,0,1658.68,1299.8,EUR
BK-015378,2023-04-09,2023-04-29,2023-04-30,7,Beijing Star International,2,Airport Transfer,Transfer,Paris,6,Nicolas Petit,Completed,4,0,155.85,88.11,EUR
BK-015379,2023-04-22,2023-05-05,2023-05-19,19,Amazon Corp Travel,16,Hotel Vieux Lyon,Accommodation,Lyon,2,Pierre Martin,Completed,4,14,18402.2,11879.35,EUR
BK-015380,2023-04-26,2023-06-27,2023-06-28,16,Mumbai Getaways Pvt,4,Seine River Cruise,Tour,Paris,2,Pierre Martin,Completed,4,0,726.14,541.46,EUR
BK-015381,2023-04-22,2023-06-01,2023-06-02,10,Seoul Wanderers Co.,1,City Walking Tour,Tour,Paris,8,Thomas Roux,Cancelled,11,1,1981.26,1169.72,EUR
BK-015382,2023-04-18,2023-07-11,2023-07-16,3,Pacific Coast Tours,3,Hotel Le Marais,Accommodation,Paris,2,Pierre Martin,Completed,3,5,4603.55,3060.64,EUR
BK-015383,2023-04-11,2023-04-29,2023-05-11,3,Pacific Coast Tours,16,Hotel Vieux Lyon,Accommodation,Lyon,4,Jean-Luc Bernard,Completed,7,12,17525.59,11873.92,EUR
BK-015384,2023-04-10,2023-06-04,2023-06-05,8,Nordic Explorers AB,7,Nice Coastal Tour,Tour,Nice,2,Pierre Martin,Completed,1,0,187.7,126.67,EUR
BK-015385,2023-04-04,2023-06-28,2023-06-29,4,Voyages Lumiere,13,Private Car Service,Transfer,Multi-city,5,Camille Moreau,Completed,3,0,179.82,105.72,EUR
BK-015386,2023-04-29,2023-05-06,2023-05-18,8,Nordic Explorers AB,3,Hotel Le Marais,Accommodation,Paris,2,Pierre Martin,Completed,6,12,9993.93,5625.08,EUR
BK-015387,2023-04-14,2023-07-08,2023-07-15,3,Pacific Coast Tours,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,7,Isabelle Leroy,Completed,9,7,9348.14,5946.34,EUR
BK-015388,2023-05-06,2023-07-29,2023-08-10,10,Seoul Wanderers Co.,16,Hotel Vieux Lyon,Accommodation,Lyon,2,Pierre Martin,Completed,1,12,1410.14,903.65,EUR
BK-015389,2023-05-26,2023-06-04,2023-06-06,17,Andalucia Sun Tours,15,Provence Lavender Tour,Tour,Provence,6,Nicolas Petit,Completed,7,2,759.95,471.61,EUR
BK-015390,2023-05-31,2023-08-16,2023-08-17,1,Sakura Travel Group,8,Hotel Promenade Nice,Accommodation,Nice,6,Nicolas Petit,Completed,2,1,479.06,338.78,EUR
BK-015391,2023-05-14,2023-07-11,2023-07-12,13,Direct Client - Walk-in,12,TGV Train Booking,Transfer,Multi-city,4,Jean-Luc Bernard,Cancelled,6,0,442.12,298.97,EUR
BK-015392,2023-05-28,2023-06-21,2023-06-22,15,Horizon Corp Events,15,Provence Lavender Tour,Tour,Provence,3,Sophie Laurent,Completed,7,0,774.42,573.15,EUR
BK-015393,2023-05-12,2023-05-16,2023-05-19,1,Sakura Travel Group,9,Lyon Food Tour,Tour,Lyon,8,Thomas Roux,Cancelled,1,3,149.5,85.33,EUR
BK-015394,2023-05-21,2023-06-26,2023-06-27,1,Sakura Travel Group,4,Seine River Cruise,Tour,Paris,7,Isabelle Leroy,Cancelled,9,1,1325.18,1047.23,EUR
BK-015395,2023-05-09,2023-05-15,2023-05-18,4,Voyages Lumiere,17,Strasbourg Christmas Tour,Tour,Strasbourg,1,Marie Dubois,Completed,1,3,195.26,155.25,EUR
BK-015396,2023-05-18,2023-08-03,2023-08-04,9,Maple Leaf Journeys,2,Airport Transfer,Transfer,Paris,2,Pierre Martin,Completed,8,0,370.15,216.6,EUR
BK-015397,2023-05-06,2023-05-31,2023-06-01,4,Voyages Lumiere,17,Strasbourg Christmas Tour,Tour,Strasbourg,6,Nicolas Petit,Completed,11,0,816.21,495.72,EUR
BK-015398,2023-05-06,2023-05-29,2023-05-30,10,Seoul Wanderers Co.,18,Marseille Port Tour,Tour,Marseille,1,Marie Dubois,Completed,9,1,824.92,521.09,EUR
BK-015399,2023-05-07,2023-06-22,2023-07-02,20,Swiss Premium Tours,20,Hotel Negresco Nice,Accommodation,Nice,5,Camille Moreau,Completed,1,10,803.48,460.45,EUR
BK-015400,2023-05-18,2023-06-22,2023-06-23,8,Nordic Explorers AB,15,Provence Lavender Tour,Tour,Provence,6,Nicolas Petit,Completed,2,0,311.36,244.11,EUR
BK-015401,2023-05-01,2023-06-11,2023-06-13,15,Horizon Corp Events,7,Nice Coastal Tour,Tour,Nice,3,Sophie Laurent,Completed,3,2,494.76,337.75,EUR
BK-015402,2023-05-27,2023-05-28,2023-05-30,4,Voyages Lumiere,14,Versailles Day Trip,Tour,Versailles,6,Nicolas Petit,Completed,8,2,1067.83,598.23,EUR
BK-015403,2023-05-17,2023-06-17,2023-06-18,18,Thai Smile Holidays,1,City Walking Tour,Tour,Paris,1,Marie Dubois,Completed,2,1,107.12,66.95,EUR
BK-015404,2023-05-30,2023-07-12,2023-07-17,3,Pacific Coast Tours,8,Hotel Promenade Nice,Accommodation,Nice,6,Nicolas Petit,Cancelled,3,5,4385.91,2972.04,EUR
BK-015405,2023-05-30,2023-08-22,2023-08-24,16,Mumbai Getaways Pvt,9,Lyon Food Tour,Tour,Lyon,7,Isabelle Leroy,Completed,8,2,745.4,574.66,EUR
BK-015406,2023-05-02,2023-05-25,2023-06-05,17,Andalucia Sun Tours,3,Hotel Le Marais,Accommodation,Paris,4,Jean-Luc Bernard,Completed,1,11,2025.01,1496.49,EUR
BK-015407,2023-05-30,2023-08-10,2023-08-11,15,Horizon Corp Events,1,City Walking Tour,Tour,Paris,2,Pierre Martin,Completed,11,1,790.75,478.78,EUR
BK-015408,2023-05-24,2023-07-20,2023-07-21,13,Direct Client - Walk-in,9,Lyon Food Tour,Tour,Lyon,1,Marie Dubois,Cancelled,6,1,1032.89,710.77,EUR
BK-015409,2023-05-30,2023-08-02,2023-08-03,19,Amazon Corp Travel,12,TGV Train Booking,Transfer,Multi-city,5,Camille Moreau,Completed,12,0,1466.14,1006.04,EUR
BK-015410,2023-05-19,2023-05-20,2023-05-23,19,Amazon Corp Travel,14,Versailles Day Trip,Tour,Versailles,1,Marie Dubois,Completed,12,3,1136.47,879.02,EUR
BK-015411,2023-05-26,2023-08-04,2023-08-05,13,Direct Client - Walk-in,14,Versailles Day Trip,Tour,Versailles,2,Pierre Martin,Completed,12,0,687.25,434.95,EUR
BK-015412,2023-05-08,2023-07-05,2023-07-07,15,Horizon Corp Events,9,Lyon Food Tour,Tour,Lyon,1,Marie Dubois,Completed,2,2,219.72,128.75,EUR
BK-015413,2023-05-30,2023-06-28,2023-06-29,10,Seoul Wanderers Co.,14,Versailles Day Trip,Tour,Versailles,1,Marie Dubois,Completed,3,0,310.97,220.4,EUR
BK-015414,2023-05-07,2023-07-08,2023-07-09,20,Swiss Premium Tours,13,Private Car Service,Transfer,Multi-city,3,Sophie Laurent,Completed,11,0,1138.99,739.71,EUR
BK-015415,2023-05-15,2023-07-18,2023-07-24,1,Sakura Travel Group,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,5,Camille Moreau,Cancelled,11,6,8562.19,6301.66,EUR
BK-015416,2023-05-06,2023-06-03,2023-06-04,2,Alpine Adventures GmbH,10,Mont Blanc Excursion,Tour,Chamonix,5,Camille Moreau,Completed,2,0,236.31,137.42,EUR
BK-015417,2023-05-11,2023-06-24,2023-07-08,13,Direct Client - Walk-in,8,Hotel Promenade Nice,Accommodation,Nice,2,Pierre Martin,Completed,6,14,18844.21,11849.83,EUR
BK-015418,2023-05-31,2023-08-14,2023-08-17,6,Southern Cross Holidays,1,City Walking Tour,Tour,Paris,8,Thomas Roux,Completed,10,3,1713.49,948.82,EUR
BK-015419,2023-05-12,2023-07-09,2023-07-10,8,Nordic Explorers AB,2,Airport Transfer,Transfer,Paris,4,Jean-Luc Bernard,Completed,4,0,435.44,307.05,EUR
BK-015420,2023-05-20,2023-06-27,2023-06-28,6,Southern Cross Holidays,12,TGV Train Booking,Transfer,Multi-city,4,Jean-Luc Bernard,Completed,2,0,137.32,93.99,EUR
BK-015421,2023-05-17,2023-07-06,2023-07-07,9,Maple Leaf Journeys,8,Hotel Promenade Nice,Accommodation,Nice,1,Marie Dubois,Cancelled,3,1,730.13,473.18,EUR
BK-015422,2023-05-23,2023-08-11,2023-08-13,15,Horizon Corp Events,20,Hotel Negresco Nice,Accommodation,Nice,3,Sophie Laurent,Completed,2,2,844.2,665.08,EUR
BK-015423,2023-05-27,2023-06-13,2023-06-15,3,Pacific Coast Tours,1,City Walking Tour,Tour,Paris,7,Isabelle Leroy,Cancelled,8,2,1049.89,779.31,EUR
BK-015424,2023-05-12,2023-08-08,2023-08-18,6,Southern Cross Holidays,8,Hotel Promenade Nice,Accommodation,Nice,7,Isabelle Leroy,Cancelled,7,10,17017.94,11380.06,EUR
BK-015425,2023-05-01,2023-06-21,2023-06-24,12,Kiwi Adventures Ltd,8,Hotel Promenade Nice,Accommodation,Nice,1,Marie Dubois,Completed,4,3,1352.4,821.8,EUR
BK-015426,2023-05-02,2023-06-10,2023-06-12,1,Sakura Travel Group,18,Marseille Port Tour,Tour,Marseille,3,Sophie Laurent,Completed,3,2,170.29,97.71,EUR
BK-015427,2023-05-04,2023-07-17,2023-07-28,8,Nordic Explorers AB,8,Hotel Promenade Nice,Accommodation,Nice,4,Jean-Luc Bernard,Completed,6,11,16310.49,10966.39,EUR
BK-015428,2023-05-20,2023-05-28,2023-05-29,1,Sakura Travel Group,1,City Walking Tour,Tour,Paris,3,Sophie Laurent,Completed,12,0,1647.18,1046.61,EUR
BK-015429,2023-05-05,2023-05-29,2023-06-01,9,Maple Leaf Journeys,11,D-Day Normandy Tour,Tour,Normandy,8,Thomas Roux,Cancelled,2,3,254.24,163.25,EUR
BK-015430,2023-05-10,2023-05-11,2023-05-12,8,Nordic Explorers AB,15,Provence Lavender Tour,Tour,Provence,1,Marie Dubois,Completed,5,1,845.44,537.73,EUR
BK-015431,2023-05-07,2023-05-25,2023-05-27,13,Direct Client - Walk-in,8,Hotel Promenade Nice,Accommodation,Nice,8,Thomas Roux,Completed,8,2,5237.33,3580.34,EUR
BK-015432,2023-05-11,2023-06-29,2023-07-02,10,Seoul Wanderers Co.,10,Mont Blanc Excursion,Tour,Chamonix,4,Jean-Luc Bernard,Completed,8,3,415.42,305.34,EUR
BK-015433,2023-05-31,2023-07-16,2023-07-17,3,Pacific Coast Tours,7,Nice Coastal Tour,Tour,Nice,8,Thomas Roux,Completed,8,0,913.49,598.5,EUR
BK-015434,2023-05-02,2023-06-16,2023-06-27,16,Mumbai Getaways Pvt,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,7,Isabelle Leroy,Completed,2,11,2502.63,1866.81,EUR
BK-015435,2023-05-03,2023-08-01,2023-08-04,18,Thai Smile Holidays,11,D-Day Normandy Tour,Tour,Normandy,1,Marie Dubois,Completed,7,3,1045.29,783.22,EUR
BK-015436,2023-05-05,2023-05-22,2023-05-24,4,Voyages Lumiere,8,Hotel Promenade Nice,Accommodation,Nice,7,Isabelle Leroy,Completed,8,2,3984.59,2868.66,EUR
BK-015437,2023-05-13,2023-08-02,2023-08-13,14,Direct Client - Web,16,Hotel Vieux Lyon,Accommodation,Lyon,4,Jean-Luc Bernard,Completed,6,11,9665.05,5681.04,EUR
BK-015438,2023-05-04,2023-07-13,2023-07-14,19,Amazon Corp Travel,12,TGV Train Booking,Transfer,Multi-city,3,Sophie Laurent,Completed,2,0,268.56,173.12,EUR
BK-015439,2023-05-24,2023-06-30,2023-07-02,14,Direct Client - Web,17,Strasbourg Christmas Tour,Tour,Strasbourg,4,Jean-Luc Bernard,Completed,8,2,500.55,311.1,EUR
BK-015440,2023-05-10,2023-06-04,2023-06-05,1,Sakura Travel Group,1,City Walking Tour,Tour,Paris,4,Jean-Luc Bernard,Completed,8,0,1396.21,1037.7,EUR
BK-015441,2023-05-25,2023-08-02,2023-08-03,8,Nordic Explorers AB,19,Ski Package Alps,Tour,Chamonix,2,Pierre Martin,Completed,4,1,285.92,188.52,EUR
BK-015442,2023-05-21,2023-07-25,2023-07-26,13,Direct Client - Walk-in,13,Private Car Service,Transfer,Multi-city,4,Jean-Luc Bernard,Completed,3,0,439.52,324.69,EUR
BK-015443,2023-05-09,2023-05-23,2023-06-03,18,Thai Smile Holidays,16,Hotel Vieux Lyon,Accommodation,Lyon,4,Jean-Luc Bernard,Completed,11,11,25914.78,16472.07,EUR
BK-015444,2023-05-11,2023-06-07,2023-06-08,2,Alpine Adventures GmbH,17,Strasbourg Christmas Tour,Tour,Strasbourg,2,Pierre Martin,Completed,2,1,333.68,239.19,EUR
BK-015445,2023-05-13,2023-06-28,2023-07-10,14,Direct Client - Web,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,7,Isabelle Leroy,Completed,5,12,7780.62,5145.16,EUR
BK-015446,2023-05-08,2023-06-25,2023-07-08,5,Gulf Luxury Travel,3,Hotel Le Marais,Accommodation,Paris,8,Thomas Roux,Completed,3,13,13580.75,8542.03,EUR
BK-015447,2023-05-31,2023-07-02,2023-07-16,12,Kiwi Adventures Ltd,16,Hotel Vieux Lyon,Accommodation,Lyon,7,Isabelle Leroy,Completed,6,14,27820.39,17985.21,EUR
BK-015448,2023-05-14,2023-06-17,2023-06-20,17,Andalucia Sun Tours,17,Strasbourg Christmas Tour,Tour,Strasbourg,5,Camille Moreau,Completed,10,3,1138.79,673.22,EUR
BK-015449,2023-05-19,2023-06-25,2023-06-26,4,Voyages Lumiere,12,TGV Train Booking,Transfer,Multi-city,1,Marie Dubois,Completed,5,0,394.08,230.35,EUR
BK-015450,2023-05-14,2023-07-28,2023-07-31,11,Roma Viaggi SRL,5,Wine Tasting Bordeaux,Tour,Bordeaux,7,Isabelle Leroy,Completed,9,3,1703.89,1302.94,EUR
BK-015451,2023-05-22,2023-05-29,2023-05-30,15,Horizon Corp Events,14,Versailles Day Trip,Tour,Versailles,7,Isabelle Leroy,Completed,12,1,1485.94,1039.15,EUR
BK-015452,2023-05-11,2023-08-09,2023-08-12,19,Amazon Corp Travel,1,City Walking Tour,Tour,Paris,4,Jean-Luc Bernard,Completed,5,3,763.61,471.39,EUR
BK-015453,2023-05-05,2023-07-18,2023-07-20,14,Direct Client - Web,4,Seine River Cruise,Tour,Paris,6,Nicolas Petit,Completed,1,2,77.91,58.19,EUR
BK-015454,2023-05-16,2023-07-15,2023-07-16,10,Seoul Wanderers Co.,18,Marseille Port Tour,Tour,Marseille,6,Nicolas Petit,Cancelled,8,0,1267.65,844.14,EUR
BK-015455,2023-05-12,2023-05-27,2023-05-29,2,Alpine Adventures GmbH,17,Strasbourg Christmas Tour,Tour,Strasbourg,8,Thomas Roux,Completed,1,2,80.54,57.38,EUR
BK-015456,2023-05-03,2023-06-10,2023-06-11,8,Nordic Explorers AB,15,Provence Lavender Tour,Tour,Provence,4,Jean-Luc Bernard,Completed,8,1,1174.13,904.32,EUR
BK-015457,2023-05-30,2023-08-11,2023-08-13,3,Pacific Coast Tours,9,Lyon Food Tour,Tour,Lyon,7,Isabelle Leroy,Completed,8,2,880.24,644.74,EUR
BK-015458,2023-05-07,2023-06-29,2023-07-10,5,Gulf Luxury Travel,8,Hotel Promenade Nice,Accommodation,Nice,7,Isabelle Leroy,Completed,4,11,3571.61,2024.53,EUR
BK-015459,2023-05-26,2023-06-15,2023-06-16,17,Andalucia Sun Tours,1,City Walking Tour,Tour,Paris,5,Camille Moreau,Completed,9,0,1689.44,982.62,EUR
BK-015460,2023-05-25,2023-08-03,2023-08-04,7,Beijing Star International,7,Nice Coastal Tour,Tour,Nice,7,Isabelle Leroy,Cancelled,8,1,1210.83,781.3,EUR
BK-015461,2023-05-17,2023-06-08,2023-06-11,16,Mumbai Getaways Pvt,18,Marseille Port Tour,Tour,Marseille,2,Pierre Martin,Completed,12,3,972.32,536.9,EUR
BK-015462,2023-05-22,2023-06-24,2023-06-29,14,Direct Client - Web,20,Hotel Negresco Nice,Accommodation,Nice,3,Sophie Laurent,Completed,1,5,1159.09,744.85,EUR
BK-015463,2023-05-19,2023-05-26,2023-05-27,5,Gulf Luxury Travel,4,Seine River Cruise,Tour,Paris,5,Camille Moreau,Cancelled,10,1,1054.39,808.5,EUR
BK-015464,2023-05-30,2023-06-27,2023-06-28,2,Alpine Adventures GmbH,12,TGV Train Booking,Transfer,Multi-city,1,Marie Dubois,Completed,2,0,85.99,54.43,EUR
BK-015465,2023-05-16,2023-06-30,2023-07-01,18,Thai Smile Holidays,17,Strasbourg Christmas Tour,Tour,Strasbourg,1,Marie Dubois,Completed,4,0,771.0,565.48,EUR
BK-015466,2023-05-25,2023-05-30,2023-06-01,3,Pacific Coast Tours,10,Mont Blanc Excursion,Tour,Chamonix,1,Marie Dubois,Completed,5,2,296.08,180.76,EUR
BK-015467,2023-05-13,2023-07-18,2023-07-19,7,Beijing Star International,11,D-Day Normandy Tour,Tour,Normandy,6,Nicolas Petit,Completed,4,0,513.46,366.42,EUR
BK-015468,2023-05-21,2023-06-18,2023-06-23,15,Horizon Corp Events,16,Hotel Vieux Lyon,Accommodation,Lyon,6,Nicolas Petit,Completed,6,5,6496.06,3892.9,EUR
BK-015469,2023-05-01,2023-05-15,2023-05-16,17,Andalucia Sun Tours,13,Private Car Service,Transfer,Multi-city,6,Nicolas Petit,Completed,7,0,446.74,257.99,EUR
BK-015470,2023-05-15,2023-07-25,2023-07-26,3,Pacific Coast Tours,9,Lyon Food Tour,Tour,Lyon,1,Marie Dubois,Completed,3,0,549.86,411.06,EUR
BK-015471,2023-05-13,2023-07-30,2023-07-31,16,Mumbai Getaways Pvt,17,Strasbourg Christmas Tour,Tour,Strasbourg,2,Pierre Martin,Cancelled,7,1,448.08,287.42,EUR
BK-015472,2023-05-14,2023-07-20,2023-07-21,3,Pacific Coast Tours,14,Versailles Day Trip,Tour,Versailles,8,Thomas Roux,Completed,7,0,810.47,563.1,EUR
BK-015473,2023-05-07,2023-07-31,2023-08-01,14,Direct Client - Web,7,Nice Coastal Tour,Tour,Nice,2,Pierre Martin,Cancelled,8,1,1443.74,1053.72,EUR
