booking_id,booking_date,checkin_date,checkout_date,client_id,client_name,service_id,service_name,service_category,destination,agent_id,agent_name,status,pax,nights,revenue,cost,currency
BK-005146,2021-04-25,2021-06-03,2021-06-05,13,Direct Client - Walk-in,11,D-Day Normandy Tour,Tour,Normandy,2,Pierre Martin,Completed,7,2,1235.48,699.57,EUR
BK-005147,2021-04-04,2021-07-02,2021-07-04,17,Andalucia Sun Tours,9,Lyon Food Tour,Tour,Lyon,7,Isabelle Leroy,Completed,9,2,733.29,441.63,EUR
BK-005148,2021-04-19,2021-07-09,2021-07-10,16,Mumbai Getaways Pvt,17,Strasbourg Christmas Tour,Tour,Strasbourg,5,Camille Moreau,Completed,7,0,989.29,622.38,EUR
BK-005149,2021-04-20,2021-06-05,2021-06-08,17,Andalucia Sun Tours,5,Wine Tasting Bordeaux,Tour,Bordeaux,8,Thomas Roux,Completed,8,3,1369.58,1055.83,EUR
BK-005150,2021-04-10,2021-05-05,2021-05-06,1,Sakura Travel Group,1,City Walking Tour,Tour,Paris,8,Thomas Roux,Completed,11,0,1864.61,1369.31,EUR
BK-005151,2021-04-20,2021-06-13,2021-06-14,11,Roma Viaggi SRL,14,Versailles Day Trip,Tour,Versailles,6,Nicolas Petit,Completed,9,0,1538.16,927.64,EUR
BK-005152,2021-04-23,2021-05-30,2021-05-31,10,Seoul Wanderers Co.,9,Lyon Food Tour,Tour,Lyon,5,Camille Moreau,Completed,9,0,1192.49,884.54,EUR
BK-005153,2021-04-11,2021-05-25,2021-05-26,19,Amazon Corp Travel,13,Private Car Service,Transfer,Multi-city,1,Marie Dubois,Cancelled,3,0,159.85,121.24,EUR
BK-005154,2021-04-16,2021-06-16,2021-06-17,5,Gulf Luxury Travel,2,Airport Transfer,Transfer,Paris,8,Thomas Roux,Completed,3,0,315.79,244.11,EUR
BK-005155,2021-04-11,2021-06-10,2021-06-11,17,Andalucia Sun Tours,14,Versailles Day Trip,Tour,Versailles,5,Camille Moreau,Completed,10,0,1587.45,998.31,EUR
BK-005156,2021-04-07,2021-06-20,2021-06-22,3,Pacific Coast Tours,11,D-Day Normandy Tour,Tour,Normandy,3,Sophie Laurent,Completed,5,2,880.55,558.96,EUR
BK-005157,2021-04-18,2021-05-10,2021-05-13,6,Southern Cross Holidays,19,Ski Package Alps,Tour,Chamonix,2,Pierre Martin,Completed,5,3,778.95,489.67,EUR
BK-005158,2021-04-14,2021-04-26,2021-04-30,12,Kiwi Adventures Ltd,16,Hotel Vieux Lyon,Accommodation,Lyon,8,Thomas Roux,Completed,5,4,2767.16,1731.08,EUR
BK-005159,2021-04-26,2021-05-01,2021-05-02,15,Horizon Corp Events,7,Nice Coastal Tour,Tour,Nice,1,Marie Dubois,Completed,8,0,1485.95,874.51,EUR
BK-005160,2021-04-16,2021-06-23,2021-06-25,5,Gulf Luxury Travel,10,Mont Blanc Excursion,Tour,Chamonix,2,Pierre Martin,Completed,9,2,1363.57,795.21,EUR
BK-005161,2021-04-15,2021-06-04,2021-06-05,1,Sakura Travel Group,17,Strasbourg Christmas Tour,Tour,Strasbourg,5,Camille Moreau,Completed,1,0,153.06,106.92,EUR
BK-005162,2021-04-15,2021-04-21,2021-04-23,1,Sakura Travel Group,4,Seine River Cruise,Tour,Paris,5,Camille Moreau,Completed,11,2,2022.02,1274.32,EUR
BK-005163,2021-04-09,2021-06-17,2021-06-20,4,Voyages Lumiere,11,D-Day Normandy Tour,Tour,Normandy,5,Camille Moreau,Cancelled,3,3,220.87,127.8,EUR
BK-005164,2021-04-18,2021-06-23,2021-06-24,18,Thai Smile Holidays,4,Seine River Cruise,Tour,Paris,6,Nicolas Petit,Completed,9,1,879.95,515.11,EUR
BK-005165,2021-04-10,2021-06-23,2021-06-26,3,Pacific Coast Tours,8,Hotel Promenade Nice,Accommodation,Nice,5,Camille Moreau,Completed,10,3,9627.17,6596.0,EUR
BK-005166,2021-04-01,2021-06-01,2021-06-02,4,Voyages Lumiere,2,Airport Transfer,Transfer,Paris,7,Isabelle Leroy,Completed,1,0,40.33,26.13,EUR
BK-005167,2021-04-29,2021-07-14,2021-07-16,10,Seoul Wanderers Co.,15,Provence Lavender Tour,Tour,Provence,6,Nicolas Petit,Completed,4,2,627.74,450.54,EUR
BK-005168,2021-04-30,2021-06-29,2021-06-30,3,Pacific Coast Tours,19,Ski Package Alps,Tour,Chamonix,8,Thomas Roux,Completed,2,1,236.68,170.67,EUR
BK-005169,2021-04-15,2021-06-15,2021-06-19,5,Gulf Luxury Travel,8,Hotel Promenade Nice,Accommodation,Nice,5,Camille Moreau,Completed,6,4,4460.66,3233.55,EUR
BK-005170,2021-04-26,2021-06-07,2021-06-10,1,Sakura Travel Group,15,Provence Lavender Tour,Tour,Provence,2,Pierre Martin,Completed,8,3,535.46,358.58,EUR
BK-005171,2021-04-10,2021-05-25,2021-06-04,5,Gulf Luxury Travel,20,Hotel Negresco Nice,Accommodation,Nice,2,Pierre Martin,Completed,7,10,21051.75,15771.75,EUR
BK-005172,2021-04-21,2021-05-01,2021-05-04,13,Direct Client - Walk-in,10,Mont Blanc Excursion,Tour,Chamonix,7,Isabelle Leroy,Cancelled,4,3,572.52,393.31,EUR
BK-005173,2021-04-13,2021-04-22,2021-04-23,19,Amazon Corp Travel,11,D-Day Normandy Tour,Tour,Normandy,7,Isabelle Leroy,Completed,7,1,945.57,600.96,EUR
BK-005174,2021-04-06,2021-06-30,2021-07-12,19,Amazon Corp Travel,3,Hotel Le Marais,Accommodation,Paris,8,Thomas Roux,Completed,2,12,5757.22,3832.74,EUR
BK-005175,2021-04-27,2021-06-23,2021-06-28,13,Direct Client - Walk-in,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,2,Pierre Martin,Completed,10,5,5468.05,4120.27,EUR
BK-005176,2021-04-13,2021-05-25,2021-06-05,2,Alpine Adventures GmbH,16,Hotel Vieux Lyon,Accommodation,Lyon,2,Pierre Martin,Cancelled,4,11,13226.36,10208.31,EUR
BK-005177,2021-04-21,2021-04-22,2021-04-23,15,Horizon Corp Events,5,Wine Tasting Bordeaux,Tour,Bordeaux,5,Camille Moreau,Completed,7,1,996.35,659.37,EUR
BK-005178,2021-04-29,2021-06-09,2021-06-11,14,Direct Client - Web,10,Mont Blanc Excursion,Tour,Chamonix,6,Nicolas Petit,Completed,2,2,274.82,193.16,EUR
BK-005179,2021-04-28,2021-05-15,2021-05-16,12,Kiwi Adventures Ltd,10,Mont Blanc Excursion,Tour,Chamonix,1,Marie Dubois,Completed,1,0,155.5,117.43,EUR
BK-005180,2021-04-28,2021-06-04,2021-06-05,14,Direct Client - Web,1,City Walking Tour,Tour,Paris,7,Isabelle Leroy,Completed,11,1,1074.91,694.07,EUR
BK-005181,2021-04-18,2021-05-16,2021-05-24,5,Gulf Luxury Travel,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,4,Jean-Luc Bernard,Completed,9,8,13236.53,10339.33,EUR
BK-005182,2021-04-05,2021-05-12,2021-05-13,1,Sakura Travel Group,5,Wine Tasting Bordeaux,Tour,Bordeaux,2,Pierre Martin,Completed,11,1,575.92,420.61,EUR
BK-005183,2021-04-14,2021-05-02,2021-05-05,14,Direct Client - Web,3,Hotel Le Marais,Accommodation,Paris,8,Thomas Roux,Completed,12,3,8755.05,5747.04,EUR
BK-005184,2021-04-17,2021-06-11,2021-06-14,13,Direct Client - Walk-in,18,Marseille Port Tour,Tour,Marseille,6,Nicolas Petit,Completed,4,3,311.47,218.39,EUR
BK-005185,2021-04-28,2021-05-29,2021-05-31,14,Direct Client - Web,17,Strasbourg Christmas Tour,Tour,Strasbourg,6,Nicolas Petit,Completed,1,2,196.74,136.15,EUR
BK-005186,2021-04-04,2021-06-18,2021-06-30,3,Pacific Coast Tours,16,Hotel Vieux Lyon,Accommodation,Lyon,3,Sophie Laurent,Cancelled,12,12,39952.68,31798.13,EUR
BK-005187,2021-04-25,2021-05-31,2021-06-01,17,Andalucia Sun Tours,15,Provence Lavender Tour,Tour,Provence,2,Pierre Martin,Cancelled,4,0,483.47,355.55,EUR
BK-005188,2021-04-03,2021-06-30,2021-07-02,20,Swiss Premium Tours,18,Marseille Port Tour,Tour,Marseille,1,Marie Dubois,Completed,6,2,781.53,431.95,EUR
BK-005189,2021-04-29,2021-06-29,2021-07-01,14,Direct Client - Web,19,Ski Package Alps,Tour,Chamonix,6,Nicolas Petit,Cancelled,5,2,466.91,260.92,EUR
BK-005190,2021-04-24,2021-06-02,2021-06-04,2,Alpine Adventures GmbH,19,Ski Package Alps,Tour,Chamonix,8,Thomas Roux,Cancelled,10,2,753.62,424.22,EUR
BK-005191,2021-04-26,2021-07-15,2021-07-17,16,Mumbai Getaways Pvt,1,City Walking Tour,Tour,Paris,2,Pierre Martin,Completed,3,2,377.52,288.0,EUR
BK-005192,2021-04-05,2021-06-23,2021-06-25,9,Maple Leaf Journeys,9,Lyon Food Tour,Tour,Lyon,1,Marie Dubois,Completed,12,2,800.79,475.39,EUR
BK-005193,2021-04-05,2021-06-29,2021-07-01,6,Southern Cross Holidays,15,Provence Lavender Tour,Tour,Provence,5,Camille Moreau,Completed,12,2,1025.15,610.17,EUR
BK-005194,2021-04-02,2021-05-16,2021-05-19,20,Swiss Premium Tours,3,Hotel Le Marais,Accommodation,Paris,3,Sophie Laurent,Completed,8,3,6797.89,4440.63,EUR
BK-005195,2021-04-22,2021-06-18,2021-06-22,19,Amazon Corp Travel,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,6,Nicolas Petit,Completed,1,4,1013.64,748.95,EUR
BK-005196,2021-04-06,2021-06-05,2021-06-06,16,Mumbai Getaways Pvt,13,Private Car Service,Transfer,Multi-city,5,Camille Moreau,Completed,8,0,956.3,705.85,EUR
BK-005197,2021-04-13,2021-07-10,2021-07-11,16,Mumbai Getaways Pvt,13,Private Car Service,Transfer,Multi-city,5,Camille Moreau,Completed,3,0,280.96,185.06,EUR
BK-005198,2021-04-26,2021-06-23,2021-06-24,11,Roma Viaggi SRL,13,Private Car Service,Transfer,Multi-city,1,Marie Dubois,Cancelled,2,0,280.25,198.8,EUR
BK-005199,2021-04-14,2021-07-02,2021-07-04,9,Maple Leaf Journeys,9,Lyon Food Tour,Tour,Lyon,5,Camille Moreau,Completed,2,2,176.6,122.92,EUR
BK-005200,2021-04-22,2021-05-23,2021-05-24,17,Andalucia Sun Tours,19,Ski Package Alps,Tour,Chamonix,6,Nicolas Petit,Completed,11,1,1688.96,1004.9,EUR
BK-005201,2021-04-22,2021-04-24,2021-04-25,14,Direct Client - Web,3,Hotel Le Marais,Accommodation,Paris,2,Pierre Martin,Completed,9,1,972.49,643.29,EUR
BK-005202,2021-04-10,2021-05-13,2021-05-14,1,Sakura Travel Group,7,Nice Coastal Tour,Tour,Nice,2,Pierre Martin,Completed,1,0,190.78,136.25,EUR
BK-005203,2021-04-20,2021-07-11,2021-07-12,3,Pacific Coast Tours,4,Seine River Cruise,Tour,Paris,3,Sophie Laurent,Completed,7,0,1039.21,805.36,EUR
BK-005204,2021-04-06,2021-04-21,2021-04-26,10,Seoul Wanderers Co.,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,8,Thomas Roux,Cancelled,11,5,18302.3,12989.05,EUR
BK-005205,2021-04-09,2021-06-03,2021-06-05,6,Southern Cross Holidays,11,D-Day Normandy Tour,Tour,Normandy,2,Pierre Martin,Completed,5,2,832.83,537.76,EUR
BK-005206,2021-04-02,2021-05-06,2021-05-07,15,Horizon Corp Events,9,Lyon Food Tour,Tour,Lyon,2,Pierre Martin,Completed,8,1,1575.31,945.45,EUR
BK-005207,2021-04-21,2021-06-23,2021-06-24,18,Thai Smile Holidays,4,Seine River Cruise,Tour,Paris,7,Isabelle Leroy,Completed,4,1,568.38,327.71,EUR
BK-005208,2021-04-09,2021-04-23,2021-04-24,3,Pacific Coast Tours,2,Airport Transfer,Transfer,Paris,2,Pierre Martin,Completed,10,0,1173.05,873.11,EUR
BK-005209,2021-04-16,2021-05-06,2021-05-07,13,Direct Client - Walk-in,1,City Walking Tour,Tour,Paris,5,Camille Moreau,Completed,3,0,465.02,360.93,EUR
BK-005210,2021-05-23,2021-07-25,2021-08-01,13,Direct Client - Walk-in,16,Hotel Vieux Lyon,Accommodation,Lyon,2,Pierre Martin,Completed,9,7,8881.65,5738.49,EUR
BK-005211,2021-05-25,2021-07-26,2021-07-28,11,Roma Viaggi SRL,4,Seine River Cruise,Tour,Paris,5,Camille Moreau,Completed,7,2,407.95,326.06,EUR
BK-005212,2021-05-12,2021-07-20,2021-07-21,15,Horizon Corp Events,11,D-Day Normandy Tour,Tour,Normandy,5,Camille Moreau,Cancelled,11,0,885.15,609.53,EUR
BK-005213,2021-05-22,2021-06-16,2021-06-19,4,Voyages Lumiere,10,Mont Blanc Excursion,Tour,Chamonix,6,Nicolas Petit,Completed,8,3,501.83,355.39,EUR
BK-005214,2021-05-05,2021-05-10,2021-05-11,19,Amazon Corp Travel,7,Nice Coastal Tour,Tour,Nice,4,Jean-Luc Bernard,Completed,8,0,866.52,648.32,EUR
BK-005215,2021-05-16,2021-07-24,2021-07-25,2,Alpine Adventures GmbH,15,Provence Lavender Tour,Tour,Provence,6,Nicolas Petit,Completed,1,0,100.66,73.51,EUR
BK-005216,2021-05-07,2021-07-30,2021-08-02,18,Thai Smile Holidays,17,Strasbourg Christmas Tour,Tour,Strasbourg,3,Sophie Laurent,Completed,12,3,1642.82,1283.38,EUR
BK-005217,2021-05-05,2021-07-07,2021-07-10,20,Swiss Premium Tours,1,City Walking Tour,Tour,Paris,1,Marie Dubois,Completed,4,3,620.78,361.69,EUR
BK-005218,2021-05-02,2021-06-11,2021-06-14,20,Swiss Premium Tours,4,Seine River Cruise,Tour,Paris,3,Sophie Laurent,Completed,10,3,595.94,449.56,EUR
BK-005219,2021-05-20,2021-08-07,2021-08-09,7,Beijing Star International,8,Hotel Promenade Nice,Accommodation,Nice,7,Isabelle Leroy,Completed,6,2,3589.33,2855.48,EUR
BK-005220,2021-05-11,2021-05-27,2021-05-28,11,Roma Viaggi SRL,19,Ski Package Alps,Tour,Chamonix,4,Jean-Luc Bernard,Completed,1,1,138.96,88.08,EUR
BK-005221,2021-05-05,2021-06-28,2021-07-10,12,Kiwi Adventures Ltd,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,3,Sophie Laurent,Completed,8,12,13995.27,9733.66,EUR
BK-005222,2021-05-26,2021-08-15,2021-08-22,6,Southern Cross Holidays,20,Hotel Negresco Nice,Accommodation,Nice,1,Marie Dubois,Cancelled,8,7,5700.53,3145.59,EUR
BK-005223,2021-05-23,2021-08-15,2021-08-17,14,Direct Client - Web,19,Ski Package Alps,Tour,Chamonix,8,Thomas Roux,Completed,12,2,828.41,485.26,EUR
BK-005224,2021-05-15,2021-07-07,2021-07-10,20,Swiss Premium Tours,8,Hotel Promenade Nice,Accommodation,Nice,1,Marie Dubois,Cancelled,10,3,3858.0,2604.04,EUR
BK-005225,2021-05-21,2021-06-29,2021-06-30,14,Direct Client - Web,12,TGV Train Booking,Transfer,Multi-city,1,Marie Dubois,Completed,9,0,524.49,303.88,EUR
BK-005226,2021-05-04,2021-07-23,2021-07-24,18,Thai Smile Holidays,12,TGV Train Booking,Transfer,Multi-city,4,Jean-Luc Bernard,Completed,8,0,979.52,700.19,EUR
BK-005227,2021-05-07,2021-05-22,2021-05-25,16,Mumbai Getaways Pvt,5,Wine Tasting Bordeaux,Tour,Bordeaux,3,Sophie Laurent,Completed,3,3,451.56,253.23,EUR
BK-005228,2021-05-10,2021-06-06,2021-06-08,11,Roma Viaggi SRL,14,Versailles Day Trip,Tour,Versailles,8,Thomas Roux,Completed,1,2,65.66,36.97,EUR
BK-005229,2021-05-06,2021-05-10,2021-05-19,4,Voyages Lumiere,16,Hotel Vieux Lyon,Accommodation,Lyon,2,Pierre Martin,Completed,4,9,9892.04,6906.39,EUR
BK-005230,2021-05-07,2021-08-02,2021-08-03,4,Voyages Lumiere,11,D-Day Normandy Tour,Tour,Normandy,6,Nicolas Petit,Cancelled,4,1,258.84,190.1,EUR
BK-005231,2021-05-13,2021-06-11,2021-06-19,19,Amazon Corp Travel,3,Hotel Le Marais,Accommodation,Paris,8,Thomas Roux,Cancelled,1,8,2563.46,1502.79,EUR
BK-005232,2021-05-15,2021-06-07,2021-06-08,12,Kiwi Adventures Ltd,13,Private Car Service,Transfer,Multi-city,3,Sophie Laurent,Cancelled,8,0,931.03,659.17,EUR
BK-005233,2021-05-07,2021-06-19,2021-06-20,19,Amazon Corp Travel,5,Wine Tasting Bordeaux,Tour,Bordeaux,1,Marie Dubois,Completed,5,0,352.38,268.84,EUR
BK-005234,2021-05-06,2021-06-19,2021-06-24,20,Swiss Premium Tours,8,Hotel Promenade Nice,Accommodation,Nice,3,Sophie Laurent,Completed,11,5,18548.49,14400.95,EUR
BK-005235,2021-05-18,2021-06-17,2021-06-24,17,Andalucia Sun Tours,3,Hotel Le Marais,Accommodation,Paris,8,Thomas Roux,Completed,4,7,6712.35,5096.33,EUR
BK-005236,2021-05-24,2021-07-18,2021-07-22,11,Roma Viaggi SRL,8,Hotel Promenade Nice,Accommodation,Nice,7,Isabelle Leroy,Cancelled,10,4,5601.99,4380.03,EUR
BK-005237,2021-05-30,2021-08-12,2021-08-15,2,Alpine Adventures GmbH,1,City Walking Tour,Tour,Paris,1,Marie Dubois,Completed,8,3,1280.17,865.46,EUR
BK-005238,2021-05-13,2021-07-14,2021-07-17,16,Mumbai Getaways Pvt,4,Seine River Cruise,Tour,Paris,4,Jean-Luc Bernard,Completed,2,3,267.55,147.98,EUR
BK-005239,2021-05-31,2021-06-28,2021-06-30,10,Seoul Wanderers Co.,5,Wine Tasting Bordeaux,Tour,Bordeaux,4,Jean-Luc Bernard,Completed,11,2,2198.27,1217.8,EUR
BK-005240,2021-05-06,2021-07-04,2021-07-05,15,Horizon Corp Events,19,Ski Package Alps,Tour,Chamonix,8,Thomas Roux,Completed,3,0,543.39,353.93,EUR
BK-005241,2021-05-12,2021-08-01,2021-08-02,3,Pacific Coast Tours,15,Provence Lavender Tour,Tour,Provence,7,Isabelle Leroy,Completed,12,0,1199.23,669.38,EUR
BK-005242,2021-05-09,2021-08-07,2021-08-16,19,Amazon Corp Travel,20,Hotel Negresco Nice,Accommodation,Nice,4,Jean-Luc Bernard,Completed,11,9,10084.04,7766.85,EUR
BK-005243,2021-05-02,2021-07-07,2021-07-08,2,Alpine Adventures GmbH,12,TGV Train Booking,Transfer,Multi-city,2,Pierre Martin,Completed,7,0,517.1,364.44,EUR
BK-005244,2021-05-06,2021-07-28,2021-07-29,18,Thai Smile Holidays,18,Marseille Port Tour,Tour,Marseille,4,Jean-Luc Bernard,Completed,3,0,591.56,360.65,EUR
BK-005245,2021-05-16,2021-07-30,2021-07-31,11,Roma Viaggi SRL,7,Nice Coastal Tour,Tour,Nice,6,Nicolas Petit,Completed,5,1,627.67,411.58,EUR
BK-005246,2021-05-12,2021-06-26,2021-06-29,17,Andalucia Sun Tours,15,Provence Lavender Tour,Tour,Provence,2,Pierre Martin,Completed,8,3,1251.79,900.76,EUR
BK-005247,2021-05-10,2021-07-07,2021-07-13,3,Pacific Coast Tours,20,Hotel Negresco Nice,Accommodation,Nice,4,Jean-Luc Bernard,Completed,8,6,4971.52,3219.91,EUR
BK-005248,2021-05-31,2021-06-10,2021-06-11,9,Maple Leaf Journeys,4,Seine River Cruise,Tour,Paris,2,Pierre Martin,Completed,12,1,866.32,509.07,EUR
BK-005249,2021-05-31,2021-08-20,2021-08-22,14,Direct Client - Web,1,City Walking Tour,Tour,Paris,3,Sophie Laurent,Completed,8,2,816.04,539.37,EUR
BK-005250,2021-05-10,2021-06-04,2021-06-05,8,Nordic Explorers AB,3,Hotel Le Marais,Accommodation,Paris,6,Nicolas Petit,Completed,7,1,1653.75,1180.68,EUR
BK-005251,2021-05-16,2021-07-31,2021-08-03,15,Horizon Corp Events,17,Strasbourg Christmas Tour,Tour,Strasbourg,5,Camille Moreau,Completed,10,3,697.93,521.59,EUR
BK-005252,2021-05-09,2021-06-08,2021-06-14,10,Seoul Wanderers Co.,16,Hotel Vieux Lyon,Accommodation,Lyon,1,Marie Dubois,Completed,3,6,3156.17,2095.64,EUR
BK-005253,2021-05-30,2021-06-20,2021-06-22,6,Southern Cross Holidays,18,Marseille Port Tour,Tour,Marseille,3,Sophie Laurent,Completed,12,2,1847.15,1323.65,EUR
BK-005254,2021-05-08,2021-05-23,2021-05-24,11,Roma Viaggi SRL,2,Airport Transfer,Transfer,Paris,3,Sophie Laurent,Completed,8,0,489.99,292.09,EUR
BK-005255,2021-05-02,2021-07-27,2021-07-29,5,Gulf Luxury Travel,11,D-Day Normandy Tour,Tour,Normandy,6,Nicolas Petit,Completed,8,2,1047.84,618.91,EUR
BK-005256,2021-05-30,2021-06-03,2021-06-04,16,Mumbai Getaways Pvt,13,Private Car Service,Transfer,Multi-city,3,Sophie Laurent,Cancelled,8,0,1130.7,666.0,EUR
BK-005257,2021-05-18,2021-07-22,2021-07-24,16,Mumbai Getaways Pvt,11,D-Day Normandy Tour,Tour,Normandy,5,Camille Moreau,Completed,10,2,1500.33,1125.09,EUR
BK-005258,2021-05-30,2021-07-26,2021-07-27,16,Mumbai Getaways Pvt,11,D-Day Normandy Tour,Tour,Normandy,1,Marie Dubois,Completed,3,0,455.1,263.6,EUR
BK-005259,2021-05-20,2021-06-18,2021-06-20,3,Pacific Coast Tours,15,Provence Lavender Tour,Tour,Provence,6,Nicolas Petit,Completed,1,2,141.22,84.56,EUR
BK-005260,2021-05-26,2021-07-01,2021-07-02,3,Pacific Coast Tours,7,Nice Coastal Tour,Tour,Nice,8,Thomas Roux,Completed,11,0,1658.07,948.16,EUR
BK-005261,2021-05-07,2021-07-09,2021-07-10,12,Kiwi Adventures Ltd,11,D-Day Normandy Tour,Tour,Normandy,7,Isabelle Leroy,Completed,3,0,472.18,310.18,EUR
BK-005262,2021-05-01,2021-06-07,2021-06-08,12,Kiwi Adventures Ltd,12,TGV Train Booking,Transfer,Multi-city,5,Camille Moreau,Completed,8,0,1079.33,617.27,EUR
BK-005263,2021-05-15,2021-07-08,2021-07-10,6,Southern Cross Holidays,15,Provence Lavender Tour,Tour,Provence,7,Isabelle Leroy,Completed,12,2,2213.57,1294.7,EUR
BK-005264,2021-05-03,2021-05-22,2021-05-24,16,Mumbai Getaways Pvt,7,Nice Coastal Tour,Tour,Nice,6,Nicolas Petit,Completed,2,2,379.95,265.08,EUR
BK-005265,2021-05-01,2021-06-23,2021-06-26,6,Southern Cross Holidays,9,Lyon Food Tour,Tour,Lyon,8,Thomas Roux,Completed,12,3,1622.25,1263.28,EUR
BK-005266,2021-05-27,2021-07-15,2021-07-18,2,Alpine Adventures GmbH,10,Mont Blanc Excursion,Tour,Chamonix,5,Camille Moreau,Completed,10,3,955.87,659.38,EUR
BK-005267,2021-05-01,2021-05-02,2021-05-04,10,Seoul Wanderers Co.,5,Wine Tasting Bordeaux,Tour,Bordeaux,8,Thomas Roux,Completed,2,2,296.14,228.97,EUR
BK-005268,2021-05-16,2021-08-13,2021-08-14,4,Voyages Lumiere,8,Hotel Promenade Nice,Accommodation,Nice,5,Camille Moreau,Completed,8,1,2787.76,1579.77,EUR
BK-005269,2021-05-19,2021-07-20,2021-07-23,9,Maple Leaf Journeys,19,Ski Package Alps,Tour,Chamonix,8,Thomas Roux,Completed,12,3,2072.91,1333.5,EUR
BK-005270,2021-05-01,2021-06-04,2021-06-14,2,Alpine Adventures GmbH,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,3,Sophie Laurent,Completed,6,10,12268.91,8874.36,EUR
BK-005271,2021-05-02,2021-06-06,2021-06-07,14,Direct Client - Web,12,TGV Train Booking,Transfer,Multi-city,6,Nicolas Petit,Cancelled,1,0,64.78,44.21,EUR
BK-005272,2021-05-17,2021-06-11,2021-06-24,4,Voyages Lumiere,6,Chateau Stay Bordeaux,Accommodation,Bordeaux,3,Sophie Laurent,Completed,9,13,19551.15,12298.7,EUR
BK-005273,2021-05-26,2021-07-04,2021-07-06,4,Voyages Lumiere,9,Lyon Food Tour,Tour,Lyon,6,Nicolas Petit,Completed,3,2,155.8,105.87,EUR
BK-005274,2021-05-16,2021-07-08,2021-07-09,4,Voyages Lumiere,11,D-Day Normandy Tour,Tour,Normandy,4,Jean-Luc Bernard,Completed,3,1,376.52,285.36,EUR
BK-005275,2021-05-18,2021-08-05,2021-08-06,14,Direct Client - Web,17,Strasbourg Christmas Tour,Tour,Strasbourg,8,Thomas Roux,Completed,2,0,134.97,78.66,EUR
BK-005276,2021-05-12,2021-06-21,2021-06-22,5,Gulf Luxury Travel,12,TGV Train Booking,Transfer,Multi-city,8,Thomas Roux,Completed,10,0,927.75,735.27,EUR
BK-005277,2021-05-10,2021-05-14,2021-05-15,5,Gulf Luxury Travel,4,Seine River Cruise,Tour,Paris,3,Sophie Laurent,Completed,12,1,1007.83,585.89,EUR
BK-005278,2021-05-03,2021-06-27,2021-06-28,1,Sakura Travel Group,4,Seine River Cruise,Tour,Paris,8,Thomas Roux,Completed,7,0,394.64,227.69,EUR
BK-005279,2021-05-17,2021-08-01,2021-08-02,16,Mumbai Getaways Pvt,2,Airport Transfer,Transfer,Paris,2,Pierre Martin,Completed,5,0,175.97,110.05,EUR
BK-005280,2021-05-04,2021-05-20,2021-05-24,19,Amazon Corp Travel,20,Hotel Negresco Nice,Accommodation,Nice,4,Jean-Luc Bernard,Completed,3,4,3132.75,1745.93,EUR
BK-005281,2021-05-24,2021-06-29,2021-07-01,12,Kiwi Adventures Ltd,19,Ski Package Alps,Tour,Chamonix,3,Sophie Laurent,Completed,9,2,1504.08,1057.73,EUR
BK-005282,2021-05-03,2021-05-16,2021-05-17,17,Andalucia Sun Tours,19,Ski Package Alps,Tour,Chamonix,4,Jean-Luc Bernard,Cancelled,12,0,944.79,586.21,EUR
BK-005283,2021-05-18,2021-05-19,2021-05-20,17,Andalucia Sun Tours,4,Seine River Cruise,Tour,Paris,8,Thomas Roux,Completed,6,1,928.32,553.54,EUR
BK-005284,2021-05-04,2021-05-28,2021-05-29,13,Direct Client - Walk-in,12,TGV Train Booking,Transfer,Multi-city,7,Isabelle Leroy,Completed,4,0,366.84,239.14,EUR
BK-005285,2021-05-11,2021-05-27,2021-05-28,17,Andalucia Sun Tours,15,Provence Lavender Tour,Tour,Provence,3,Sophie Laurent,Completed,8,0,1314.73,954.73,EUR
BK-005286,2021-05-02,2021-05-13,2021-05-16,4,Voyages Lumiere,11,D-Day Normandy Tour,Tour,Normandy,7,Isabelle Leroy,Completed,5,3,592.71,435.07,EUR
BK-005287,2021-05-27,2021-07-23,2021-08-01,14,Direct Client - Web,8,Hotel Promenade Nice,Accommodation,Nice,5,Camille Moreau,Completed,7,9,8251.23,4681.77,EUR
BK-005288,2021-05-16,2021-08-11,2021-08-12,6,Southern Cross Holidays,12,TGV Train Booking,Transfer,Multi-city,1,Marie Dubois,Completed,11,0,978.98,564.18,EUR
BK-005289,2021-05-22,2021-08-17,2021-08-19,5,Gulf Luxury Travel,3,Hotel Le Marais,Accommodation,Paris,7,Isabelle Leroy,Completed,7,2,3747.24,2976.78,EUR
BK-005290,2021-05-29,2021-06-20,2021-06-26,7,Beijing Star International,3,Hotel Le Marais,Accommodation,Paris,6,Nicolas Petit,Completed,4,6,5775.35,4606.8,EUR
BK-005291,2021-05-27,2021-07-21,2021-07-26,19,Amazon Corp Travel,16,Hotel Vieux Lyon,Accommodation,Lyon,5,Camille Moreau,Completed,11,5,18406.89,11762.45,EUR
